po_id,project_id,material_id,supplier_id,po_date,required_date,ordered_quantity,unit_price,total_value,payment_terms_days,priority,po_status,expected_delivery_date
PO-0015774,PRJ-0103,MAT-0031,SUP-0201,2019-11-19,2020-01-07,21,6405.2,134509.2,30,Critical,Delivered,2019-12-31
PO-0015775,PRJ-0103,MAT-0144,SUP-0265,2020-05-17,2020-06-30,120,7443.59,893230.8,60,High,Closed,2020-07-29
PO-0015776,PRJ-0103,MAT-0030,SUP-0006,2019-11-22,2020-02-01,649,1364.96,885859.04,45,Normal,Partially Delivered,2020-01-21
PO-0015777,PRJ-0103,MAT-0088,SUP-0175,2020-04-16,2020-06-30,644,1292.12,832125.28,30,High,Delivered,2020-07-12
PO-0015778,PRJ-0103,MAT-0220,SUP-0326,2019-10-31,2020-01-08,132,5570.4,735292.8,45,Normal,Delivered,2019-12-19
PO-0015779,PRJ-0103,MAT-0071,SUP-0128,2019-11-10,2020-02-05,847,30896.3,26169166.1,30,Critical,Closed,2020-01-31
PO-0015780,PRJ-0103,MAT-0098,SUP-0290,2020-02-16,2020-03-14,160,1202.52,192403.2,30,Normal,Open,2020-03-01
PO-0015781,PRJ-0103,MAT-0180,SUP-0227,2020-06-15,2020-06-30,182,11719.35,2132921.7,45,Critical,Delivered,2020-07-22
PO-0015782,PRJ-0103,MAT-0031,SUP-0318,2020-05-02,2020-06-20,14,7024.92,98348.88,60,Critical,Closed,2020-06-13
PO-0015783,PRJ-0103,MAT-0093,SUP-0290,2020-03-08,2020-06-18,910,8470.88,7708500.8,30,High,Delivered,2020-05-30
PO-0015784,PRJ-0103,MAT-0052,SUP-0278,2019-10-13,2020-01-03,240,2173.23,521575.2,45,Normal,Delivered,2019-12-21
PO-0015785,PRJ-0103,MAT-0131,SUP-0069,2020-02-14,2020-05-27,294,9121.45,2681706.3,30,Normal,Delivered,2020-05-12
PO-0015786,PRJ-0103,MAT-0155,SUP-0183,2019-08-11,2019-09-23,180,12035.31,2166355.8,30,Normal,Delivered,2019-09-05
PO-0015787,PRJ-0103,MAT-0107,SUP-0285,2020-02-23,2020-05-07,736,1610.09,1185026.24,60,Normal,Delivered,2020-04-18
PO-0015788,PRJ-0103,MAT-0129,SUP-0234,2019-11-25,2020-01-28,36,1886.72,67921.92,30,Normal,Delivered,2020-01-16
PO-0015789,PRJ-0103,MAT-0169,SUP-0124,2020-06-08,2020-06-30,54,7085.26,382604.04,90,Normal,Delivered,2020-06-24
PO-0015790,PRJ-0103,MAT-0079,SUP-0197,2020-06-09,2020-06-30,208,7036.45,1463581.6,45,High,Delivered,2020-08-17
PO-0015791,PRJ-0103,MAT-0164,SUP-0182,2019-09-03,2019-11-01,86,10589.13,910665.18,45,Normal,Closed,2019-10-15
PO-0015792,PRJ-0103,MAT-0114,SUP-0141,2020-03-12,2020-05-16,216,8019.52,1732216.32,30,Normal,Delivered,2020-04-25
PO-0015793,PRJ-0103,MAT-0170,SUP-0086,2019-11-13,2020-02-05,186,907.71,168834.06,30,High,Closed,2020-01-17
PO-0015794,PRJ-0103,MAT-0151,SUP-0207,2020-03-10,2020-04-03,1056,2265.95,2392843.2,30,Normal,Delivered,2020-03-13
PO-0015795,PRJ-0103,MAT-0051,SUP-0328,2020-06-26,2020-06-30,1050,5041.35,5293417.5,90,Normal,Open,2020-07-09
PO-0015796,PRJ-0103,MAT-0142,SUP-0231,2019-12-09,2020-01-25,640,1230.87,787756.8,45,High,Closed,2020-01-20
PO-0015797,PRJ-0103,MAT-0248,SUP-0076,2019-11-11,2020-01-23,90,976.41,87876.9,30,Normal,Delivered,2020-01-05
PO-0015798,PRJ-0103,MAT-0130,SUP-0024,2020-01-01,2020-01-19,476,2421.15,1152467.4,30,Normal,Delivered,2020-01-08
PO-0015799,PRJ-0103,MAT-0238,SUP-0022,2020-05-26,2020-06-30,189,10050.41,1899527.49,30,Normal,Partially Delivered,2020-07-07
PO-0015800,PRJ-0103,MAT-0102,SUP-0152,2020-01-02,2020-02-27,120,6194.75,743370.0,90,High,Delivered,2020-02-14
PO-0015801,PRJ-0103,MAT-0241,SUP-0302,2020-03-27,2020-05-04,819,5470.34,4480208.46,30,High,Delivered,2020-04-19
PO-0015802,PRJ-0103,MAT-0059,SUP-0275,2020-02-27,2020-04-14,184,4162.33,765868.72,60,Normal,Delivered,2020-03-25
PO-0015803,PRJ-0103,MAT-0049,SUP-0220,2019-12-15,2020-01-28,102,14125.64,1440815.28,30,Normal,Closed,2020-01-13
PO-0015804,PRJ-0103,MAT-0195,SUP-0074,2020-03-14,2020-05-06,406,12799.85,5196739.1,30,Normal,Delivered,2020-04-21
PO-0015805,PRJ-0103,MAT-0238,SUP-0350,2019-12-17,2020-02-11,819,9489.1,7771572.9,90,Normal,Closed,2020-01-27
PO-0015806,PRJ-0103,MAT-0109,SUP-0203,2019-12-24,2020-03-02,372,6277.38,2335185.36,45,High,Delivered,2020-02-22
PO-0015807,PRJ-0103,MAT-0188,SUP-0156,2019-08-18,2019-10-03,252,1511.58,380918.16,45,Normal,Delivered,2019-09-15
PO-0015808,PRJ-0103,MAT-0030,SUP-0297,2020-04-20,2020-06-30,531,1185.8,629659.8,60,Normal,Delivered,2020-06-16
PO-0015809,PRJ-0103,MAT-0046,SUP-0330,2020-06-17,2020-06-30,13,8685.07,112905.91,30,Normal,Closed,2020-09-13
PO-0015810,PRJ-0103,MAT-0050,SUP-0002,2019-12-10,2020-02-14,42,2666.08,111975.36,45,Normal,Closed,2020-01-27
PO-0015811,PRJ-0103,MAT-0107,SUP-0008,2019-08-26,2019-11-08,92,1599.94,147194.48,45,Normal,Delivered,2019-10-19
PO-0015812,PRJ-0103,MAT-0196,SUP-0127,2020-02-06,2020-03-31,40,5274.52,210980.8,45,High,Closed,2020-03-12
PO-0015813,PRJ-0103,MAT-0007,SUP-0151,2020-01-15,2020-04-06,259,39465.01,10221437.59,90,Normal,Closed,2020-03-21
PO-0015814,PRJ-0103,MAT-0039,SUP-0275,2020-04-18,2020-05-10,210,3198.88,671764.8,60,Critical,Open,2020-05-06
PO-0015815,PRJ-0103,MAT-0122,SUP-0310,2020-04-30,2020-06-30,135,21435.09,2893737.15,45,Normal,Delivered,2020-07-25
PO-0015816,PRJ-0103,MAT-0069,SUP-0090,2020-05-24,2020-06-30,136,31311.75,4258398.0,60,Normal,Delivered,2020-06-30
PO-0015817,PRJ-0103,MAT-0218,SUP-0270,2019-10-12,2020-01-02,306,8782.99,2687594.94,60,Normal,Delivered,2019-12-13
PO-0015818,PRJ-0103,MAT-0141,SUP-0344,2020-02-10,2020-03-13,228,6880.1,1568662.8,90,Normal,Delivered,2020-02-19
PO-0015819,PRJ-0103,MAT-0198,SUP-0078,2019-12-24,2020-03-06,616,4491.09,2766511.44,60,High,Delivered,2020-02-16
PO-0015820,PRJ-0103,MAT-0026,SUP-0308,2020-06-19,2020-06-30,76,1199.87,91190.12,60,Normal,Delivered,2020-06-23
PO-0015821,PRJ-0103,MAT-0140,SUP-0251,2020-02-03,2020-03-02,24,10535.29,252846.96,45,Critical,Delivered,2020-02-28
PO-0015822,PRJ-0103,MAT-0117,SUP-0060,2019-08-06,2019-11-08,387,7067.51,2735126.37,30,Critical,Delivered,2019-11-02
PO-0015823,PRJ-0103,MAT-0085,SUP-0339,2019-08-27,2019-10-20,520,4894.51,2545145.2,90,High,Delivered,2019-10-10
PO-0015824,PRJ-0103,MAT-0239,SUP-0077,2020-03-31,2020-06-30,288,8709.81,2508425.28,90,Normal,Delivered,2020-06-24
PO-0015825,PRJ-0103,MAT-0223,SUP-0342,2019-09-13,2019-10-18,792,1833.79,1452361.68,90,Critical,Delivered,2019-10-17
PO-0015826,PRJ-0103,MAT-0225,SUP-0239,2020-05-19,2020-06-30,812,6657.15,5405605.8,90,Normal,Delivered,2020-07-21
PO-0015827,PRJ-0103,MAT-0076,SUP-0341,2020-02-26,2020-04-17,780,22487.78,17540468.4,30,High,Delivered,2020-04-07
PO-0015828,PRJ-0103,MAT-0147,SUP-0090,2019-12-21,2020-01-19,670,9391.43,6292258.1,60,High,Delivered,2020-01-12
PO-0015829,PRJ-0103,MAT-0174,SUP-0244,2019-10-07,2019-11-06,160,2055.81,328929.6,45,Normal,Partially Delivered,2019-10-23
PO-0015830,PRJ-0103,MAT-0107,SUP-0026,2020-02-03,2020-04-17,1104,1665.94,1839197.76,45,Normal,Closed,2020-03-26
PO-0015831,PRJ-0103,MAT-0025,SUP-0194,2020-06-01,2020-06-30,72,890.96,64149.12,60,Critical,Open,2020-07-12
PO-0015832,PRJ-0103,MAT-0060,SUP-0027,2019-09-12,2019-12-16,12,6069.91,72838.92,60,Normal,Closed,2019-11-27
PO-0015833,PRJ-0103,MAT-0139,SUP-0204,2020-02-12,2020-05-09,44,19003.45,836151.8,90,High,Delivered,2020-04-25
PO-0015834,PRJ-0103,MAT-0077,SUP-0271,2020-03-05,2020-04-04,35,1561.2,54642.0,60,Critical,Open,2020-03-29
PO-0015835,PRJ-0103,MAT-0240,SUP-0141,2019-11-14,2019-12-17,912,4126.82,3763659.84,30,High,Closed,2019-12-09
PO-0015836,PRJ-0103,MAT-0155,SUP-0206,2020-01-12,2020-02-24,198,11035.57,2185042.86,30,Normal,Delivered,2020-02-02
PO-0015837,PRJ-0103,MAT-0201,SUP-0103,2020-04-16,2020-05-13,84,5359.78,450221.52,45,Normal,Closed,2020-04-29
PO-0015838,PRJ-0103,MAT-0192,SUP-0305,2019-10-10,2019-12-05,50,2102.89,105144.5,45,Normal,Partially Delivered,2019-11-25
PO-0015839,PRJ-0103,MAT-0225,SUP-0130,2020-03-22,2020-06-11,812,7348.21,5966746.52,45,High,Delivered,2020-05-22
PO-0015840,PRJ-0103,MAT-0237,SUP-0051,2020-01-02,2020-02-27,420,12172.11,5112286.2,90,Normal,Delivered,2020-02-13
PO-0015841,PRJ-0103,MAT-0029,SUP-0139,2020-01-28,2020-02-28,474,1364.45,646749.3,90,Normal,Delivered,2020-02-09
PO-0015842,PRJ-0103,MAT-0178,SUP-0248,2019-09-04,2019-11-28,195,5433.12,1059458.4,60,Normal,Partially Delivered,2019-11-16
PO-0015843,PRJ-0103,MAT-0078,SUP-0150,2019-09-23,2019-10-16,285,16825.51,4795270.35,45,Normal,Closed,2019-09-25
PO-0015844,PRJ-0103,MAT-0123,SUP-0248,2020-05-19,2020-05-30,280,1014.27,283995.6,60,Critical,Delivered,2020-05-25
PO-0015845,PRJ-0103,MAT-0177,SUP-0327,2019-09-16,2019-11-29,902,30078.67,27130960.34,90,Normal,Delivered,2019-11-19
PO-0015846,PRJ-0103,MAT-0107,SUP-0347,2020-05-14,2020-06-30,736,1649.62,1214120.32,90,Normal,Closed,2020-07-07
PO-0015847,PRJ-0103,MAT-0130,SUP-0273,2019-11-16,2019-12-04,442,2621.62,1158756.04,90,Normal,Closed,2019-11-20
PO-0015848,PRJ-0103,MAT-0143,SUP-0305,2020-01-17,2020-04-03,572,3401.78,1945818.16,45,Normal,Partially Delivered,2020-03-14
PO-0015849,PRJ-0103,MAT-0058,SUP-0117,2019-09-29,2019-12-31,135,2101.58,283713.3,90,High,Open,2019-12-21
PO-0015850,PRJ-0103,MAT-0140,SUP-0245,2020-04-27,2020-05-25,28,11335.07,317381.96,30,Critical,Delivered,2020-05-20
PO-0015851,PRJ-0103,MAT-0049,SUP-0012,2020-02-27,2020-04-11,561,14101.04,7910683.44,45,High,Delivered,2020-03-27
PO-0015852,PRJ-0103,MAT-0217,SUP-0109,2020-04-23,2020-06-30,648,6865.06,4448558.88,60,Normal,Delivered,2020-07-21
PO-0015853,PRJ-0103,MAT-0110,SUP-0081,2020-04-06,2020-06-09,372,1466.79,545645.88,45,Normal,Closed,2020-05-24
PO-0015854,PRJ-0103,MAT-0170,SUP-0212,2020-06-11,2020-06-30,124,1107.69,137353.56,90,Normal,Open,2020-08-15
PO-0015855,PRJ-0103,MAT-0150,SUP-0211,2020-03-25,2020-04-20,148,4514.31,668117.88,60,High,Delivered,2020-04-06
PO-0015856,PRJ-0103,MAT-0127,SUP-0324,2019-08-17,2019-10-10,759,6369.31,4834306.29,45,High,Delivered,2019-10-01
PO-0015857,PRJ-0103,MAT-0007,SUP-0227,2020-01-14,2020-04-05,333,42949.5,14302183.5,45,High,Partially Delivered,2020-03-17
PO-0015858,PRJ-0103,MAT-0074,SUP-0221,2020-06-21,2020-06-30,610,5109.23,3116630.3,90,High,Delivered,2020-09-12
PO-0015859,PRJ-0104,MAT-0201,SUP-0090,2018-08-31,2018-09-27,112,4502.67,504299.04,60,Normal,Delivered,2018-09-12
PO-0015860,PRJ-0104,MAT-0228,SUP-0171,2019-02-22,2019-05-09,990,5220.29,5168087.1,45,Normal,Closed,2019-05-01
PO-0015861,PRJ-0104,MAT-0028,SUP-0031,2019-09-10,2019-10-13,539,6680.77,3600935.03,30,High,Closed,2019-09-26
PO-0015862,PRJ-0104,MAT-0171,SUP-0026,2020-01-14,2020-03-23,441,752.65,331918.65,45,Normal,Delivered,2020-03-07
PO-0015863,PRJ-0104,MAT-0006,SUP-0026,2018-12-02,2019-01-15,47,3358.88,157867.36,45,Normal,Open,2019-01-05
PO-0015864,PRJ-0104,MAT-0159,SUP-0140,2019-08-14,2019-11-01,936,3508.74,3284180.64,60,Normal,Closed,2019-10-13
PO-0015865,PRJ-0104,MAT-0207,SUP-0037,2018-07-31,2018-10-19,180,23365.64,4205815.2,90,Normal,Closed,2018-10-09
PO-0015866,PRJ-0104,MAT-0244,SUP-0175,2018-06-28,2018-09-09,693,4768.75,3304743.75,30,Normal,Delivered,2018-09-01
PO-0015867,PRJ-0104,MAT-0119,SUP-0173,2019-11-27,2020-02-03,710,9759.83,6929479.3,30,Normal,Partially Delivered,2020-01-18
PO-0015868,PRJ-0104,MAT-0016,SUP-0103,2018-07-31,2018-09-11,287,12089.04,3469554.48,45,High,Delivered,2018-08-28
PO-0015869,PRJ-0104,MAT-0119,SUP-0322,2019-06-12,2019-08-19,142,9459.59,1343261.78,60,Normal,Delivered,2019-07-29
PO-0015870,PRJ-0104,MAT-0134,SUP-0188,2019-10-20,2019-12-26,546,1648.82,900255.72,45,High,Delivered,2019-12-18
PO-0015871,PRJ-0104,MAT-0106,SUP-0315,2020-03-10,2020-05-18,492,4907.31,2414396.52,30,Normal,Delivered,2020-06-07
PO-0015872,PRJ-0104,MAT-0071,SUP-0188,2018-08-30,2018-11-25,616,27019.03,16643722.48,45,Critical,Delivered,2018-11-21
PO-0015873,PRJ-0104,MAT-0076,SUP-0184,2020-05-01,2020-05-18,156,24720.26,3856360.56,60,Normal,Partially Delivered,2020-06-13
PO-0015874,PRJ-0104,MAT-0204,SUP-0174,2020-03-19,2020-05-18,620,1012.5,627750.0,60,Normal,Delivered,2020-05-26
PO-0015875,PRJ-0104,MAT-0171,SUP-0220,2018-08-26,2018-11-03,686,849.28,582606.08,30,Normal,Delivered,2018-10-18
PO-0015876,PRJ-0104,MAT-0180,SUP-0130,2020-05-12,2020-05-18,26,12013.42,312348.92,45,Critical,Closed,2020-06-21
PO-0015877,PRJ-0104,MAT-0179,SUP-0160,2018-09-16,2018-11-22,243,1386.17,336839.31,90,Normal,Closed,2018-11-03
PO-0015878,PRJ-0104,MAT-0125,SUP-0008,2019-09-30,2019-12-07,533,4238.46,2259099.18,45,High,Delivered,2019-11-29
PO-0015879,PRJ-0104,MAT-0230,SUP-0026,2018-07-19,2018-08-22,260,8888.96,2311129.6,45,Normal,Delivered,2018-08-02
PO-0015880,PRJ-0104,MAT-0185,SUP-0218,2018-07-14,2018-09-14,792,4719.56,3737891.52,60,High,Delivered,2018-09-02
PO-0015881,PRJ-0104,MAT-0188,SUP-0249,2018-08-04,2018-09-19,72,1494.82,107627.04,90,Normal,Partially Delivered,2018-08-29
PO-0015882,PRJ-0104,MAT-0105,SUP-0027,2018-11-23,2018-12-27,60,6235.28,374116.8,60,Normal,Delivered,2018-12-08
PO-0015883,PRJ-0104,MAT-0232,SUP-0346,2019-04-03,2019-05-10,65,1709.19,111097.35,60,Normal,Closed,2019-04-22
PO-0015884,PRJ-0104,MAT-0175,SUP-0206,2019-06-13,2019-07-19,756,8907.34,6733949.04,30,Normal,Partially Delivered,2019-07-05
PO-0015885,PRJ-0104,MAT-0109,SUP-0132,2019-12-24,2020-03-02,620,6537.28,4053113.6,45,High,Delivered,2020-02-22
PO-0015886,PRJ-0104,MAT-0229,SUP-0111,2019-07-11,2019-08-27,598,3587.13,2145103.74,90,Normal,Delivered,2019-08-12
PO-0015887,PRJ-0104,MAT-0182,SUP-0175,2019-07-22,2019-09-07,594,8105.05,4814399.7,30,Normal,Delivered,2019-08-23
PO-0015888,PRJ-0104,MAT-0052,SUP-0192,2019-02-06,2019-04-29,320,2166.06,693139.2,90,Normal,Closed,2019-04-17
PO-0015889,PRJ-0104,MAT-0169,SUP-0300,2019-02-13,2019-03-20,99,6327.88,626460.12,90,Normal,Closed,2019-03-02
PO-0015890,PRJ-0104,MAT-0184,SUP-0344,2018-07-24,2018-09-25,560,1808.3,1012648.0,90,Normal,Delivered,2018-09-15
PO-0015891,PRJ-0104,MAT-0018,SUP-0081,2019-08-12,2019-11-24,924,6342.08,5860081.92,45,Normal,Closed,2019-11-09
PO-0015892,PRJ-0104,MAT-0088,SUP-0350,2018-09-29,2019-01-04,368,1579.5,581256.0,90,High,Open,2018-12-24
PO-0015893,PRJ-0104,MAT-0001,SUP-0315,2019-06-04,2019-09-04,120,12708.06,1524967.2,30,Normal,Partially Delivered,2019-08-20
PO-0015894,PRJ-0104,MAT-0100,SUP-0340,2020-01-24,2020-03-26,923,4027.0,3716921.0,45,Normal,Delivered,2020-03-06
PO-0015895,PRJ-0104,MAT-0069,SUP-0299,2018-09-25,2018-11-18,102,27071.75,2761318.5,90,Normal,Delivered,2018-11-04
PO-0015896,PRJ-0104,MAT-0127,SUP-0277,2018-11-17,2019-01-10,138,6008.21,829132.98,30,Normal,Delivered,2018-12-30
PO-0015897,PRJ-0104,MAT-0086,SUP-0030,2019-02-16,2019-03-19,85,9453.74,803567.9,45,Critical,Delivered,2019-03-11
PO-0015898,PRJ-0104,MAT-0095,SUP-0116,2019-07-24,2019-08-10,1152,11699.11,13477374.72,45,High,Delivered,2019-08-02
PO-0015899,PRJ-0104,MAT-0226,SUP-0290,2019-11-19,2020-02-05,396,3959.34,1567898.64,30,High,Delivered,2020-01-26
PO-0015900,PRJ-0104,MAT-0013,SUP-0310,2018-12-14,2019-02-04,52,2463.61,128107.72,45,Normal,Closed,2019-01-26
PO-0015901,PRJ-0104,MAT-0143,SUP-0060,2020-04-04,2020-05-18,572,3471.54,1985720.88,30,Normal,Delivered,2020-06-03
PO-0015902,PRJ-0104,MAT-0245,SUP-0327,2018-09-10,2018-12-23,470,2066.72,971358.4,90,High,Closed,2018-12-07
PO-0015903,PRJ-0104,MAT-0035,SUP-0350,2018-12-30,2019-03-21,730,4824.26,3521709.8,90,Normal,Delivered,2019-03-02
PO-0015904,PRJ-0104,MAT-0027,SUP-0039,2019-11-07,2020-01-18,30,23994.23,719826.9,30,Normal,Delivered,2020-01-04
PO-0015905,PRJ-0104,MAT-0062,SUP-0113,2019-12-23,2020-02-16,36,6632.45,238768.2,90,High,Closed,2020-02-10
PO-0015906,PRJ-0104,MAT-0045,SUP-0014,2019-12-07,2020-01-27,465,3838.8,1785042.0,60,Critical,Delivered,2020-01-23
PO-0015907,PRJ-0104,MAT-0086,SUP-0057,2018-12-07,2019-01-07,850,8707.77,7401604.5,30,Critical,Delivered,2019-01-02
PO-0015908,PRJ-0104,MAT-0034,SUP-0012,2019-04-04,2019-06-03,112,6434.69,720685.28,45,High,Delivered,2019-05-24
PO-0015909,PRJ-0104,MAT-0241,SUP-0294,2020-02-23,2020-04-01,630,5889.16,3710170.8,30,High,Delivered,2020-03-17
PO-0015910,PRJ-0104,MAT-0022,SUP-0125,2019-04-10,2019-05-27,168,1153.6,193804.8,90,High,Delivered,2019-05-13
PO-0015911,PRJ-0104,MAT-0144,SUP-0008,2019-02-08,2019-04-28,80,8912.47,712997.6,45,High,Delivered,2019-04-21
PO-0015912,PRJ-0104,MAT-0110,SUP-0195,2019-01-19,2019-03-24,248,1776.15,440485.2,60,Normal,Delivered,2019-03-09
PO-0015913,PRJ-0104,MAT-0130,SUP-0248,2019-07-01,2019-07-19,306,2584.81,790951.86,60,Normal,Delivered,2019-07-04
PO-0015914,PRJ-0104,MAT-0010,SUP-0319,2019-11-24,2020-02-11,83,9348.14,775895.62,30,Normal,Delivered,2020-02-02
PO-0015915,PRJ-0104,MAT-0246,SUP-0010,2019-01-17,2019-03-01,1372,2952.14,4050336.08,30,High,Closed,2019-02-15
PO-0015916,PRJ-0104,MAT-0050,SUP-0234,2020-01-14,2020-03-20,6,2254.14,13524.84,30,Normal,Closed,2020-03-01
PO-0015917,PRJ-0104,MAT-0237,SUP-0222,2019-08-03,2019-09-28,504,10722.5,5404140.0,90,High,Delivered,2019-09-16
PO-0015918,PRJ-0104,MAT-0160,SUP-0076,2020-03-08,2020-05-18,66,592.75,39121.5,30,High,Delivered,2020-05-14
PO-0015919,PRJ-0104,MAT-0099,SUP-0060,2018-08-17,2018-11-23,255,1311.92,334539.6,30,Normal,Open,2018-11-14
PO-0015920,PRJ-0104,MAT-0191,SUP-0070,2020-05-15,2020-05-18,528,22176.11,11708986.08,30,Normal,Closed,2020-07-29
PO-0015921,PRJ-0104,MAT-0201,SUP-0259,2018-10-10,2018-11-06,84,4498.69,377889.96,45,Normal,Partially Delivered,2018-10-22
PO-0015922,PRJ-0104,MAT-0197,SUP-0088,2020-04-24,2020-05-18,42,778.25,32686.5,60,High,Delivered,2020-06-24
PO-0015923,PRJ-0104,MAT-0162,SUP-0008,2020-02-11,2020-04-29,117,1960.92,229427.64,45,Normal,Closed,2020-04-07
PO-0015924,PRJ-0104,MAT-0073,SUP-0310,2020-01-14,2020-02-26,56,14018.79,785052.24,45,Normal,Closed,2020-02-11
PO-0015925,PRJ-0104,MAT-0221,SUP-0186,2019-11-03,2020-02-20,1131,4014.07,4539913.17,60,Normal,Open,2020-02-01
PO-0015926,PRJ-0104,MAT-0143,SUP-0074,2018-09-22,2018-12-08,264,3009.91,794616.24,30,Normal,Delivered,2018-11-18
PO-0015927,PRJ-0104,MAT-0193,SUP-0194,2018-11-24,2018-12-09,490,34336.52,16824894.8,60,High,Delivered,2018-11-29
PO-0015928,PRJ-0105,MAT-0045,SUP-0064,2024-03-26,2024-05-16,465,3832.15,1781949.75,90,Critical,Delivered,2024-05-12
PO-0015929,PRJ-0105,MAT-0020,SUP-0236,2025-04-29,2025-07-30,550,3307.07,1818888.5,90,High,Delivered,2025-07-18
PO-0015930,PRJ-0105,MAT-0203,SUP-0014,2024-07-31,2024-08-14,564,7408.21,4178230.44,60,Critical,Closed,2024-08-09
PO-0015931,PRJ-0105,MAT-0033,SUP-0253,2024-12-11,2025-01-31,340,3711.44,1261889.6,60,Normal,Closed,2025-01-11
PO-0015932,PRJ-0105,MAT-0090,SUP-0027,2024-10-26,2025-01-14,1079,3330.43,3593533.97,60,High,Delivered,2025-01-06
PO-0015933,PRJ-0105,MAT-0030,SUP-0259,2025-04-27,2025-07-07,354,1145.7,405577.8,45,High,Delivered,2025-06-23
PO-0015934,PRJ-0105,MAT-0028,SUP-0327,2025-02-20,2025-03-25,392,6188.64,2425946.88,90,Normal,Delivered,2025-03-12
PO-0015935,PRJ-0105,MAT-0117,SUP-0090,2023-12-09,2024-03-12,602,8176.08,4922000.16,60,Critical,Delivered,2024-03-08
PO-0015936,PRJ-0105,MAT-0182,SUP-0182,2023-11-26,2024-01-12,264,8123.87,2144701.68,45,High,Delivered,2023-12-29
PO-0015937,PRJ-0105,MAT-0124,SUP-0167,2024-02-13,2024-03-03,108,437.43,47242.44,60,High,Partially Delivered,2024-02-18
PO-0015938,PRJ-0105,MAT-0076,SUP-0328,2024-12-17,2025-02-06,624,20829.88,12997845.12,90,Normal,Delivered,2025-01-28
PO-0015939,PRJ-0105,MAT-0054,SUP-0078,2025-02-02,2025-05-02,660,4417.28,2915404.8,60,Normal,Closed,2025-04-11
PO-0015940,PRJ-0105,MAT-0213,SUP-0098,2024-10-10,2024-11-08,171,5444.86,931071.06,30,High,Closed,2024-10-27
PO-0015941,PRJ-0105,MAT-0096,SUP-0062,2023-11-23,2024-01-13,28,19451.1,544630.8,90,Normal,Closed,2024-01-07
PO-0015942,PRJ-0105,MAT-0242,SUP-0305,2025-04-08,2025-05-20,110,4085.94,449453.4,45,Normal,Closed,2025-05-07
PO-0015943,PRJ-0105,MAT-0063,SUP-0102,2024-01-14,2024-03-26,308,7324.85,2256053.8,60,High,Delivered,2024-03-06
PO-0015944,PRJ-0105,MAT-0077,SUP-0004,2025-07-15,2025-07-30,20,1492.8,29856.0,45,Critical,Delivered,2025-08-09
PO-0015945,PRJ-0105,MAT-0195,SUP-0345,2025-07-22,2025-07-30,754,13486.47,10168798.38,60,Normal,Closed,2025-09-02
PO-0015946,PRJ-0105,MAT-0210,SUP-0120,2024-01-31,2024-03-30,742,19264.42,14294199.64,90,High,Delivered,2024-03-22
PO-0015947,PRJ-0105,MAT-0054,SUP-0142,2024-10-27,2025-01-24,60,4415.33,264919.8,30,Normal,Closed,2025-01-02
PO-0015948,PRJ-0105,MAT-0152,SUP-0264,2024-02-28,2024-06-08,750,934.93,701197.5,60,High,Closed,2024-05-24
PO-0015949,PRJ-0105,MAT-0240,SUP-0102,2025-04-12,2025-05-15,456,4155.8,1895044.8,60,High,Delivered,2025-05-05
PO-0015950,PRJ-0105,MAT-0099,SUP-0060,2024-11-21,2025-02-27,612,1147.55,702300.6,30,Normal,Delivered,2025-02-20
PO-0015951,PRJ-0105,MAT-0116,SUP-0162,2024-02-10,2024-05-01,60,2462.27,147736.2,45,Normal,Delivered,2024-04-12
PO-0015952,PRJ-0105,MAT-0040,SUP-0005,2024-08-13,2024-11-07,356,25842.91,9200075.96,45,High,Closed,2024-10-28
PO-0015953,PRJ-0105,MAT-0179,SUP-0270,2024-04-04,2024-06-10,162,1267.59,205349.58,60,Normal,Delivered,2024-05-23
PO-0015954,PRJ-0105,MAT-0052,SUP-0247,2024-12-21,2025-03-13,80,1979.6,158368.0,45,Normal,Closed,2025-02-26
PO-0015955,PRJ-0105,MAT-0234,SUP-0259,2025-05-03,2025-07-26,855,557.27,476465.85,45,High,Delivered,2025-07-11
PO-0015956,PRJ-0105,MAT-0245,SUP-0302,2024-03-21,2024-07-03,282,1887.41,532249.62,30,High,Closed,2024-06-18
PO-0015957,PRJ-0105,MAT-0028,SUP-0031,2024-07-16,2024-08-18,245,6484.21,1588631.45,30,Normal,Delivered,2024-08-03
PO-0015958,PRJ-0105,MAT-0152,SUP-0231,2025-02-19,2025-05-31,150,929.55,139432.5,45,Normal,Delivered,2025-05-21
PO-0015959,PRJ-0105,MAT-0165,SUP-0165,2023-12-28,2024-02-26,164,1087.77,178394.28,30,Normal,Delivered,2024-02-12
PO-0015960,PRJ-0105,MAT-0232,SUP-0108,2024-04-25,2024-06-01,182,1979.66,360298.12,90,Normal,Closed,2024-05-15
PO-0015961,PRJ-0105,MAT-0018,SUP-0345,2025-05-31,2025-07-30,660,5250.05,3465033.0,60,Normal,Delivered,2025-08-31
PO-0015962,PRJ-0105,MAT-0230,SUP-0271,2025-05-12,2025-06-15,910,10893.6,9913176.0,60,Normal,Partially Delivered,2025-05-27
PO-0015963,PRJ-0105,MAT-0136,SUP-0113,2024-08-11,2024-09-01,29,1612.93,46774.97,90,Critical,Delivered,2024-08-29
PO-0015964,PRJ-0105,MAT-0181,SUP-0305,2024-04-25,2024-06-23,209,1739.97,363653.73,45,High,Delivered,2024-06-14
