activity_id,project_id,activity_sequence,activity_name,activity_type,planned_start_date,planned_finish_date,planned_duration_days,actual_finish_date,progress_pct,critical_path_flag,baseline_cost,actual_cost,delay_days,delay_flag
ACT-009633,PRJ-0092,41,Excavation,Civil,2017-12-24,2018-01-13,20,2018-01-13,100.0,0,664188.75,736360.64,0,0
ACT-009634,PRJ-0092,42,Foundation Works,Civil,2017-12-25,2018-01-19,25,2018-01-19,100.0,0,994181.63,907438.4,0,0
ACT-009635,PRJ-0092,43,Concrete Works,Structural,2017-12-28,2018-03-03,65,2018-03-03,100.0,1,810537.26,630898.12,0,0
ACT-009636,PRJ-0092,44,Structural Steel,Structural,2018-01-01,2018-01-07,6,2018-01-07,100.0,1,1189014.76,1300446.9,0,0
ACT-009637,PRJ-0092,45,Block Works,Architectural,2018-01-15,2018-03-12,56,2018-03-12,100.0,0,1050566.18,1169706.44,0,0
ACT-009638,PRJ-0092,46,Waterproofing,Architectural,2018-01-19,2018-03-24,64,2018-04-04,100.0,1,1012582.68,849423.61,11,1
ACT-009639,PRJ-0092,47,Plastering,Architectural,2018-01-19,2018-03-09,49,2018-03-09,100.0,0,518611.11,457072.28,0,0
ACT-009640,PRJ-0092,48,Floor Finishing,Architectural,2018-01-22,2018-03-23,60,2018-03-23,100.0,0,734426.89,746240.4,0,0
ACT-009641,PRJ-0092,49,Painting,Architectural,2018-01-28,2018-03-11,42,2018-03-11,100.0,1,1081131.94,1093128.96,0,0
ACT-009642,PRJ-0092,50,HVAC Installation,MEP,2018-01-29,2018-04-18,79,2018-04-18,100.0,0,1080597.31,1228398.71,0,0
ACT-009643,PRJ-0092,51,Electrical Installation,MEP,2018-02-04,2018-04-30,85,2018-04-30,100.0,0,464456.01,415409.4,0,0
ACT-009644,PRJ-0092,52,Plumbing Installation,MEP,2018-02-06,2018-04-11,64,2018-04-11,100.0,0,365151.68,371633.39,0,0
ACT-009645,PRJ-0092,53,Fire Fighting Installation,MEP,2018-02-19,2018-04-24,64,2018-04-24,100.0,0,593695.99,629142.32,0,0
ACT-009646,PRJ-0092,54,Fire Alarm Installation,MEP,2018-02-19,2018-05-18,88,2018-05-18,100.0,0,850182.62,763408.66,0,0
ACT-009647,PRJ-0092,55,Testing & Commissioning,Commissioning,2018-02-20,2018-04-11,50,2018-04-11,100.0,0,578230.69,588541.27,0,0
ACT-009648,PRJ-0092,56,Final Inspection,Commissioning,2018-02-24,2018-04-11,46,2018-04-11,100.0,1,1109853.81,1194595.19,0,0
ACT-009649,PRJ-0092,57,Handover,General,2018-03-04,2018-03-15,11,2018-05-06,100.0,1,706492.65,753998.75,52,1
ACT-009650,PRJ-0092,58,Mobilization,General,2018-03-10,2018-03-30,20,2018-03-30,100.0,0,1132496.06,1031828.51,0,0
ACT-009651,PRJ-0092,59,Site Preparation,Civil,2018-03-13,2018-05-04,52,2018-05-12,100.0,1,914599.18,917384.67,8,1
ACT-009652,PRJ-0092,60,Excavation,Civil,2018-03-15,2018-05-09,55,2018-05-09,100.0,0,965133.41,937178.95,0,0
ACT-009653,PRJ-0092,61,Foundation Works,Civil,2018-03-18,2018-04-14,27,2018-04-14,100.0,0,687182.3,731636.04,0,0
ACT-009654,PRJ-0092,62,Concrete Works,Structural,2018-03-30,2018-06-15,77,2018-06-15,100.0,0,857002.49,857839.58,0,0
ACT-009655,PRJ-0092,63,Structural Steel,Structural,2018-04-03,2018-04-08,5,2018-04-08,100.0,0,873992.63,900875.95,0,0
ACT-009656,PRJ-0092,64,Block Works,Architectural,2018-04-11,2018-06-24,74,2018-06-24,100.0,0,706492.07,739358.5,0,0
ACT-009657,PRJ-0092,65,Waterproofing,Architectural,2018-04-11,2018-05-15,34,2018-05-15,100.0,0,562049.22,570326.21,0,0
ACT-009658,PRJ-0092,66,Plastering,Architectural,2018-04-11,2018-05-01,20,2018-05-01,100.0,0,869538.13,788239.52,0,0
ACT-009659,PRJ-0092,67,Floor Finishing,Architectural,2018-04-14,2018-06-04,51,2018-06-04,100.0,0,378849.44,391250.57,0,0
ACT-009660,PRJ-0092,68,Painting,Architectural,2018-04-20,2018-07-08,79,2018-07-08,100.0,0,1206052.05,1365623.81,0,0
ACT-009661,PRJ-0092,69,HVAC Installation,MEP,2018-04-23,2018-06-22,60,2018-06-22,100.0,0,362416.68,338059.8,0,0
ACT-009662,PRJ-0092,70,Electrical Installation,MEP,2018-05-04,2018-06-19,46,2018-06-19,100.0,0,922583.46,1018190.08,0,0
ACT-009663,PRJ-0092,71,Plumbing Installation,MEP,2018-05-18,2018-08-08,82,2018-08-08,100.0,0,860035.59,814863.26,0,0
ACT-009664,PRJ-0092,72,Fire Fighting Installation,MEP,2018-05-21,2018-06-18,28,2018-06-18,100.0,0,782476.16,780735.91,0,0
ACT-009665,PRJ-0092,73,Fire Alarm Installation,MEP,2018-05-22,2018-08-11,81,2018-08-11,100.0,0,1137066.56,1156462.81,0,0
ACT-009666,PRJ-0092,74,Testing & Commissioning,Commissioning,2018-05-25,2018-07-27,63,2018-07-27,100.0,0,797699.4,810038.79,0,0
ACT-009667,PRJ-0092,75,Final Inspection,Commissioning,2018-05-30,2018-08-20,82,2018-08-20,100.0,0,1009348.18,925637.41,0,0
ACT-009668,PRJ-0092,76,Handover,General,2018-06-01,2018-07-11,40,2018-07-13,100.0,1,389989.73,444401.93,2,0
ACT-009669,PRJ-0092,77,Mobilization,General,2018-06-01,2018-08-22,82,2018-08-22,100.0,0,795839.31,819604.61,0,0
ACT-009670,PRJ-0092,78,Site Preparation,Civil,2018-06-09,2018-07-21,42,2018-07-21,100.0,0,795928.55,800950.38,0,0
ACT-009671,PRJ-0092,79,Excavation,Civil,2018-06-10,2018-07-23,43,2018-07-23,100.0,0,882502.07,925356.85,0,0
ACT-009672,PRJ-0092,80,Foundation Works,Civil,2018-06-11,2018-09-06,87,2018-09-06,100.0,0,977686.4,833955.45,0,0
ACT-009673,PRJ-0092,81,Concrete Works,Structural,2018-06-11,2018-08-28,78,2018-08-28,100.0,0,540034.89,504428.39,0,0
ACT-009674,PRJ-0092,82,Structural Steel,Structural,2018-06-11,2018-07-24,43,2018-08-02,100.0,0,1196258.29,1087594.27,9,1
ACT-009675,PRJ-0092,83,Block Works,Architectural,2018-07-05,2018-10-01,88,2018-10-01,100.0,0,693509.21,636408.61,0,0
ACT-009676,PRJ-0092,84,Waterproofing,Architectural,2018-07-07,2018-07-24,17,2018-07-24,100.0,0,915202.9,833583.91,0,0
ACT-009677,PRJ-0092,85,Plastering,Architectural,2018-07-13,2018-09-09,58,2018-09-09,100.0,0,661457.2,652244.24,0,0
ACT-009678,PRJ-0092,86,Floor Finishing,Architectural,2018-07-16,2018-09-20,66,2018-10-01,100.0,0,438656.73,453905.86,11,1
ACT-009679,PRJ-0092,87,Painting,Architectural,2018-07-24,2018-08-23,30,2018-08-23,100.0,0,633809.45,585285.73,0,0
ACT-009680,PRJ-0092,88,HVAC Installation,MEP,2018-07-31,2018-10-27,88,2018-10-27,100.0,0,910113.73,860906.8,0,0
ACT-009681,PRJ-0092,89,Electrical Installation,MEP,2018-08-16,2018-09-09,24,2018-09-09,100.0,0,540585.99,504561.56,0,0
ACT-009682,PRJ-0092,90,Plumbing Installation,MEP,2018-08-18,2018-10-05,48,2018-10-05,100.0,1,1144743.19,1102880.96,0,0
ACT-009683,PRJ-0092,91,Fire Fighting Installation,MEP,2018-08-24,2018-10-29,66,2018-10-29,100.0,0,987566.69,986700.98,0,0
ACT-009684,PRJ-0092,92,Fire Alarm Installation,MEP,2018-08-24,2018-09-30,37,2018-09-30,100.0,0,791454.49,762878.15,0,0
ACT-009685,PRJ-0092,93,Testing & Commissioning,Commissioning,2018-09-02,2018-11-04,63,2018-11-04,100.0,1,1048128.65,1132756.14,0,0
ACT-009686,PRJ-0092,94,Final Inspection,Commissioning,2018-09-08,2018-10-12,34,2018-10-12,100.0,1,637439.53,643510.59,0,0
ACT-009687,PRJ-0092,95,Handover,General,2018-09-22,2018-11-22,61,2018-11-22,100.0,0,812087.78,817328.87,0,0
ACT-009688,PRJ-0092,96,Mobilization,General,2018-09-23,2018-11-12,50,2018-11-12,100.0,0,448198.85,421622.1,0,0
ACT-009689,PRJ-0092,97,Site Preparation,Civil,2018-09-30,2018-11-17,48,2018-11-17,100.0,1,386494.36,400663.6,0,0
ACT-009690,PRJ-0092,98,Excavation,Civil,2018-09-30,2018-10-10,10,2018-10-10,100.0,0,495026.59,536164.03,0,0
ACT-009691,PRJ-0092,99,Foundation Works,Civil,2018-10-05,2018-10-23,18,2018-10-23,100.0,0,743217.67,713944.22,0,0
ACT-009692,PRJ-0092,100,Concrete Works,Structural,2018-10-22,2018-12-19,58,2018-12-19,100.0,0,577053.95,602977.77,0,0
ACT-009693,PRJ-0092,101,Structural Steel,Structural,2018-10-24,2018-11-23,30,2018-11-23,100.0,0,738110.16,702532.4,0,0
ACT-009694,PRJ-0092,102,Block Works,Architectural,2018-10-27,2018-12-08,42,2018-12-08,100.0,0,1108943.88,1093044.6,0,0
ACT-009695,PRJ-0092,103,Waterproofing,Architectural,2018-10-30,2018-12-14,45,2018-12-14,100.0,0,522994.42,541192.84,0,0
ACT-009696,PRJ-0092,104,Plastering,Architectural,2018-10-31,2018-12-09,39,2018-12-09,100.0,1,347600.05,342347.51,0,0
ACT-009697,PRJ-0092,105,Floor Finishing,Architectural,2018-11-04,2018-11-16,12,2018-11-16,100.0,0,657507.85,631434.91,0,0
ACT-009698,PRJ-0092,106,Painting,Architectural,2018-11-10,2018-11-16,6,2018-11-16,100.0,0,686053.31,669506.98,0,0
ACT-009699,PRJ-0092,107,HVAC Installation,MEP,2018-11-10,2018-12-12,32,2018-12-12,100.0,0,385164.56,391233.69,0,0
ACT-009700,PRJ-0092,108,Electrical Installation,MEP,2018-11-15,2018-12-19,34,2018-12-19,100.0,0,962200.98,988227.47,0,0
ACT-009701,PRJ-0092,109,Plumbing Installation,MEP,2018-11-16,2018-12-19,33,2018-12-19,100.0,0,1140287.89,943604.29,0,0
ACT-009702,PRJ-0093,1,Mobilization,General,2020-09-29,2020-11-24,56,2020-11-24,100.0,0,285164.34,284255.73,0,0
ACT-009703,PRJ-0093,2,Site Preparation,Civil,2020-10-08,2020-10-27,19,2020-10-27,100.0,0,338297.74,373643.25,0,0
ACT-009704,PRJ-0093,3,Excavation,Civil,2020-10-11,2020-11-05,25,2020-11-05,100.0,0,395041.18,431232.02,0,0
ACT-009705,PRJ-0093,4,Foundation Works,Civil,2020-10-12,2020-12-09,58,2020-12-09,100.0,0,762948.91,806122.44,0,0
ACT-009706,PRJ-0093,5,Concrete Works,Structural,2020-10-15,2020-10-30,15,2020-10-30,100.0,1,309621.24,331040.92,0,0
ACT-009707,PRJ-0093,6,Structural Steel,Structural,2020-10-19,2020-11-19,31,2020-11-19,100.0,0,616955.79,634672.48,0,0
ACT-009708,PRJ-0093,7,Block Works,Architectural,2020-10-23,2020-11-10,18,2020-11-10,100.0,0,628314.96,579160.76,0,0
ACT-009709,PRJ-0093,8,Waterproofing,Architectural,2020-10-27,2020-12-08,42,2020-12-16,100.0,1,382627.4,380207.72,8,1
ACT-009710,PRJ-0093,9,Plastering,Architectural,2020-10-31,2020-12-31,61,2020-12-31,100.0,0,424665.06,442919.45,0,0
ACT-009711,PRJ-0093,10,Floor Finishing,Architectural,2020-11-19,2021-02-15,88,2021-02-15,100.0,0,766573.54,823778.65,0,0
ACT-009712,PRJ-0093,11,Painting,Architectural,2020-11-29,2021-02-21,84,2021-03-08,100.0,0,392379.76,388788.26,15,1
ACT-009713,PRJ-0093,12,HVAC Installation,MEP,2020-11-30,2020-12-05,5,2020-12-05,100.0,0,326048.98,350551.68,0,0
ACT-009714,PRJ-0093,13,Electrical Installation,MEP,2020-12-05,2021-01-18,44,2021-01-18,100.0,1,491823.39,490618.4,0,0
ACT-009715,PRJ-0093,14,Plumbing Installation,MEP,2020-12-14,2021-03-09,85,2021-03-09,100.0,0,433937.99,500343.82,0,0
ACT-009716,PRJ-0093,15,Fire Fighting Installation,MEP,2020-12-14,2021-01-21,38,2021-01-21,100.0,0,468597.33,457026.66,0,0
ACT-009717,PRJ-0093,16,Fire Alarm Installation,MEP,2020-12-28,2021-02-24,58,2021-02-24,100.0,0,358244.84,329074.85,0,0
ACT-009718,PRJ-0093,17,Testing & Commissioning,Commissioning,2021-01-09,2021-03-16,66,2021-03-21,100.0,0,751860.23,827154.68,5,0
ACT-009719,PRJ-0093,18,Final Inspection,Commissioning,2021-01-09,2021-02-01,23,2021-02-01,100.0,0,285149.35,303265.85,0,0
ACT-009720,PRJ-0093,19,Handover,General,2021-01-10,2021-02-01,22,2021-02-01,100.0,1,289897.28,314464.67,0,0
ACT-009721,PRJ-0093,20,Mobilization,General,2021-01-15,2021-03-10,54,2021-03-10,100.0,1,265333.7,257521.57,0,0
ACT-009722,PRJ-0093,21,Site Preparation,Civil,2021-01-19,2021-04-09,80,2021-04-09,100.0,1,328386.18,326079.96,0,0
ACT-009723,PRJ-0093,22,Excavation,Civil,2021-01-21,2021-04-08,77,2021-04-08,100.0,0,357977.1,333900.32,0,0
ACT-009724,PRJ-0093,23,Foundation Works,Civil,2021-01-24,2021-02-28,35,2021-02-28,100.0,0,229442.82,181553.82,0,0
ACT-009725,PRJ-0093,24,Concrete Works,Structural,2021-01-25,2021-03-12,46,2021-03-12,100.0,0,341796.73,422824.48,0,0
ACT-009726,PRJ-0093,25,Structural Steel,Structural,2021-02-05,2021-04-03,57,2021-04-03,100.0,0,747627.22,769756.96,0,0
ACT-009727,PRJ-0093,26,Block Works,Architectural,2021-02-06,2021-04-28,81,2021-04-28,100.0,0,272276.4,285688.57,0,0
ACT-009728,PRJ-0093,27,Waterproofing,Architectural,2021-03-03,2021-03-26,23,2021-04-23,100.0,0,502590.24,557632.43,28,1
ACT-009729,PRJ-0093,28,Plastering,Architectural,2021-03-09,2021-05-11,63,2021-05-11,100.0,0,744150.27,772240.88,0,0
ACT-009730,PRJ-0093,29,Floor Finishing,Architectural,2021-03-12,2021-04-18,37,2021-04-18,100.0,0,677005.82,622605.43,0,0
ACT-009731,PRJ-0093,30,Painting,Architectural,2021-03-27,2021-04-13,17,2021-04-13,100.0,1,778363.76,703774.24,0,0
ACT-009732,PRJ-0093,31,HVAC Installation,MEP,2021-04-06,2021-05-12,36,2021-05-12,100.0,0,511757.99,518379.3,0,0
ACT-009733,PRJ-0093,32,Electrical Installation,MEP,2021-04-06,2021-04-13,7,2021-04-13,100.0,0,492856.67,464916.47,0,0
ACT-009734,PRJ-0093,33,Plumbing Installation,MEP,2021-04-19,2021-04-24,5,2021-04-24,100.0,0,410739.08,348249.1,0,0
ACT-009735,PRJ-0093,34,Fire Fighting Installation,MEP,2021-04-24,2021-06-26,63,2021-06-26,100.0,0,695738.93,703699.89,0,0
ACT-009736,PRJ-0093,35,Fire Alarm Installation,MEP,2021-04-26,2021-06-04,39,2021-06-04,100.0,0,336439.27,310056.19,0,0
ACT-009737,PRJ-0093,36,Testing & Commissioning,Commissioning,2021-05-18,2021-05-28,10,2021-05-28,100.0,0,559454.78,498903.87,0,0
ACT-009738,PRJ-0093,37,Final Inspection,Commissioning,2021-05-24,2021-07-20,57,2021-07-25,100.0,0,564266.13,567545.39,5,0
ACT-009739,PRJ-0093,38,Handover,General,2021-05-28,2021-06-15,18,2021-07-09,100.0,0,691156.1,840326.43,24,1
ACT-009740,PRJ-0093,39,Mobilization,General,2021-06-05,2021-07-29,54,2021-07-29,100.0,0,581259.29,634812.04,0,0
ACT-009741,PRJ-0093,40,Site Preparation,Civil,2021-06-13,2021-08-06,54,2021-08-12,100.0,0,758955.66,903053.91,6,0
ACT-009742,PRJ-0093,41,Excavation,Civil,2021-06-15,2021-07-04,19,2021-07-04,100.0,0,780952.16,855365.06,0,0
ACT-009743,PRJ-0093,42,Foundation Works,Civil,2021-06-17,2021-08-05,49,2021-08-05,100.0,0,615762.38,662452.09,0,0
ACT-009744,PRJ-0093,43,Concrete Works,Structural,2021-06-24,2021-07-19,25,2021-07-19,100.0,0,713326.88,672065.92,0,0
ACT-009745,PRJ-0093,44,Structural Steel,Structural,2021-06-28,2021-09-07,71,2021-09-07,100.0,1,610764.29,616419.35,0,0
ACT-009746,PRJ-0093,45,Block Works,Architectural,2021-07-21,2021-07-28,7,2021-09-01,100.0,1,379880.6,414432.76,35,1
ACT-009747,PRJ-0093,46,Waterproofing,Architectural,2021-07-24,2021-08-09,16,2021-08-09,100.0,0,814300.63,809617.72,0,0
ACT-009748,PRJ-0093,47,Plastering,Architectural,2021-08-06,2021-10-05,60,2021-10-05,100.0,1,291367.88,265915.53,0,0
ACT-009749,PRJ-0093,48,Floor Finishing,Architectural,2021-08-17,2021-09-29,43,2021-09-29,100.0,0,662864.09,671707.71,0,0
ACT-009750,PRJ-0093,49,Painting,Architectural,2021-08-22,2021-09-17,26,2021-09-17,100.0,0,373385.06,425176.61,0,0
ACT-009751,PRJ-0093,50,HVAC Installation,MEP,2021-08-24,2021-09-22,29,2021-09-22,100.0,0,758964.6,822847.32,0,0
ACT-009752,PRJ-0093,51,Electrical Installation,MEP,2021-08-24,2021-10-04,41,2021-10-04,100.0,0,798994.22,832054.16,0,0
ACT-009753,PRJ-0093,52,Plumbing Installation,MEP,2021-08-27,2021-11-16,81,2021-11-16,100.0,0,367687.4,347484.38,0,0
ACT-009754,PRJ-0093,53,Fire Fighting Installation,MEP,2021-09-06,2021-11-12,67,2021-11-12,100.0,0,242705.59,221471.54,0,0
ACT-009755,PRJ-0093,54,Fire Alarm Installation,MEP,2021-09-08,2021-10-22,44,2021-10-22,100.0,0,260253.72,249540.57,0,0
ACT-009756,PRJ-0093,55,Testing & Commissioning,Commissioning,2021-09-10,2021-10-31,51,2021-10-31,100.0,0,468597.58,480005.28,0,0
ACT-009757,PRJ-0093,56,Final Inspection,Commissioning,2021-09-10,2021-09-22,12,2021-09-22,100.0,0,255299.07,259598.02,0,0
ACT-009758,PRJ-0093,57,Handover,General,2021-09-19,2021-12-16,88,2021-12-16,100.0,1,388459.26,351783.12,0,0
ACT-009759,PRJ-0093,58,Mobilization,General,2021-09-20,2021-09-26,6,2021-09-26,100.0,0,325561.3,355908.91,0,0
ACT-009760,PRJ-0093,59,Site Preparation,Civil,2021-09-21,2021-10-14,23,2021-10-14,100.0,0,816210.48,814539.92,0,0
ACT-009761,PRJ-0093,60,Excavation,Civil,2021-09-27,2021-10-16,19,2021-10-16,100.0,0,660729.37,576576.34,0,0
ACT-009762,PRJ-0093,61,Foundation Works,Civil,2021-09-30,2021-11-21,52,2021-11-21,100.0,0,427450.92,520320.55,0,0
ACT-009763,PRJ-0093,62,Concrete Works,Structural,2021-09-30,2021-10-15,15,2021-10-15,100.0,0,747340.58,732841.28,0,0
ACT-009764,PRJ-0093,63,Structural Steel,Structural,2021-09-30,2021-10-06,6,2021-10-06,100.0,0,580539.65,575458.8,0,0
ACT-009765,PRJ-0093,64,Block Works,Architectural,2021-10-16,2021-12-18,63,2021-12-18,100.0,0,718169.5,726944.21,0,0
ACT-009766,PRJ-0093,65,Waterproofing,Architectural,2021-10-22,2021-11-16,25,2021-11-16,100.0,0,643586.5,642451.3,0,0
ACT-009767,PRJ-0093,66,Plastering,Architectural,2021-10-26,2022-01-13,79,2022-01-13,100.0,0,603396.04,501619.62,0,0
ACT-009768,PRJ-0093,67,Floor Finishing,Architectural,2021-10-28,2021-12-02,35,2021-12-02,100.0,1,722404.7,914209.25,0,0
ACT-009769,PRJ-0093,68,Painting,Architectural,2021-10-30,2021-12-09,40,2021-12-09,100.0,0,711966.53,730919.36,0,0
ACT-009770,PRJ-0093,69,HVAC Installation,MEP,2021-10-31,2021-12-24,54,2021-12-24,100.0,1,660820.25,555095.34,0,0
ACT-009771,PRJ-0093,70,Electrical Installation,MEP,2021-11-21,2022-01-06,46,2022-01-06,100.0,0,312633.61,351840.92,0,0
ACT-009772,PRJ-0093,71,Plumbing Installation,MEP,2021-11-23,2022-01-04,42,2022-01-04,100.0,0,327622.84,387342.04,0,0
ACT-009773,PRJ-0093,72,Fire Fighting Installation,MEP,2021-12-08,2022-02-18,72,2022-02-18,100.0,0,722509.96,762590.85,0,0
ACT-009774,PRJ-0093,73,Fire Alarm Installation,MEP,2021-12-10,2022-02-22,74,2022-02-22,100.0,1,528657.53,566523.54,0,0
ACT-009775,PRJ-0093,74,Testing & Commissioning,Commissioning,2021-12-14,2022-01-21,38,2022-01-21,100.0,0,716050.69,655551.25,0,0
ACT-009776,PRJ-0093,75,Final Inspection,Commissioning,2021-12-15,2022-02-27,74,2022-02-27,100.0,0,329948.14,283008.42,0,0
ACT-009777,PRJ-0093,76,Handover,General,2022-01-16,2022-03-09,52,2022-03-09,100.0,1,558580.5,526660.83,0,0
ACT-009778,PRJ-0093,77,Mobilization,General,2022-01-18,2022-02-17,30,2022-02-17,100.0,0,315981.79,341105.23,0,0
ACT-009779,PRJ-0093,78,Site Preparation,Civil,2022-01-25,2022-04-18,83,2022-04-18,100.0,0,497046.88,529263.13,0,0
ACT-009780,PRJ-0093,79,Excavation,Civil,2022-01-26,2022-02-16,21,2022-02-16,100.0,0,462792.88,482026.44,0,0
ACT-009781,PRJ-0093,80,Foundation Works,Civil,2022-02-02,2022-04-14,71,2022-04-14,100.0,0,763385.53,791867.25,0,0
ACT-009782,PRJ-0093,81,Concrete Works,Structural,2022-02-07,2022-02-18,11,2022-02-18,100.0,0,486016.81,454560.08,0,0
ACT-009783,PRJ-0093,82,Structural Steel,Structural,2022-02-15,2022-04-17,61,2022-04-17,100.0,0,409746.09,388503.91,0,0
ACT-009784,PRJ-0093,83,Block Works,Architectural,2022-02-22,2022-05-03,70,2022-05-03,100.0,0,287498.05,274631.41,0,0
ACT-009785,PRJ-0093,84,Waterproofing,Architectural,2022-02-22,2022-03-05,11,2022-03-15,100.0,0,790413.78,655019.72,10,1
ACT-009786,PRJ-0093,85,Plastering,Architectural,2022-02-23,2022-03-25,30,2022-03-25,100.0,0,754582.66,784607.11,0,0
ACT-009787,PRJ-0093,86,Floor Finishing,Architectural,2022-03-06,2022-05-03,58,2022-05-03,100.0,0,230077.95,248077.07,0,0
ACT-009788,PRJ-0093,87,Painting,Architectural,2022-03-06,2022-03-14,8,2022-03-14,100.0,0,761990.23,732643.94,0,0
ACT-009789,PRJ-0093,88,HVAC Installation,MEP,2022-03-08,2022-05-03,56,2022-05-24,100.0,1,516366.81,514189.64,21,1
ACT-009790,PRJ-0093,89,Electrical Installation,MEP,2022-03-15,2022-04-29,45,2022-04-29,100.0,0,314522.86,330519.29,0,0
ACT-009791,PRJ-0093,90,Plumbing Installation,MEP,2022-03-19,2022-04-30,42,2022-04-30,100.0,0,601437.19,602146.0,0,0
ACT-009792,PRJ-0093,91,Fire Fighting Installation,MEP,2022-03-20,2022-05-03,44,2022-05-03,100.0,0,742874.05,667532.64,0,0
ACT-009793,PRJ-0093,92,Fire Alarm Installation,MEP,2022-03-25,2022-05-03,39,2022-05-03,100.0,0,756478.68,712644.89,0,0
ACT-009794,PRJ-0093,93,Testing & Commissioning,Commissioning,2022-03-29,2022-05-03,35,2022-05-03,100.0,0,776557.52,865103.73,0,0
ACT-009795,PRJ-0094,1,Mobilization,General,2021-02-04,2021-03-10,34,2021-03-10,100.0,0,47105.15,45749.47,0,0
ACT-009796,PRJ-0094,2,Site Preparation,Civil,2021-02-06,2021-02-18,12,2021-02-18,100.0,0,73980.22,67912.09,0,0
ACT-009797,PRJ-0094,3,Excavation,Civil,2021-02-22,2021-04-10,47,2021-04-10,100.0,0,73951.17,74311.12,0,0
ACT-009798,PRJ-0094,4,Foundation Works,Civil,2021-02-23,2021-03-28,33,2021-03-28,100.0,0,39039.25,44179.32,0,0
ACT-009799,PRJ-0094,5,Concrete Works,Structural,2021-03-03,2021-04-07,35,2021-04-07,100.0,0,63712.27,62976.29,0,0
ACT-009800,PRJ-0094,6,Structural Steel,Structural,2021-03-03,2021-04-18,46,2021-04-18,100.0,0,34382.11,33514.91,0,0
ACT-009801,PRJ-0094,7,Block Works,Architectural,2021-03-16,2021-05-24,69,2021-05-24,100.0,0,73926.17,77758.15,0,0
ACT-009802,PRJ-0094,8,Waterproofing,Architectural,2021-03-17,2021-06-14,89,2021-06-14,100.0,0,46654.36,48927.75,0,0
ACT-009803,PRJ-0094,9,Plastering,Architectural,2021-03-18,2021-04-26,39,2021-04-26,100.0,0,52685.74,53597.6,0,0
ACT-009804,PRJ-0094,10,Floor Finishing,Architectural,2021-03-25,2021-04-09,15,2021-04-26,100.0,0,74314.03,69549.67,17,1
ACT-009805,PRJ-0094,11,Painting,Architectural,2021-04-03,2021-06-09,67,2021-06-09,100.0,0,78903.14,75894.7,0,0
ACT-009806,PRJ-0094,12,HVAC Installation,MEP,2021-04-08,2021-06-25,78,2021-07-07,100.0,1,79618.01,72991.23,12,1
ACT-009807,PRJ-0094,13,Electrical Installation,MEP,2021-04-09,2021-04-22,13,2021-04-22,100.0,1,76423.69,89548.59,0,0
ACT-009808,PRJ-0094,14,Plumbing Installation,MEP,2021-04-16,2021-07-13,88,2021-07-13,100.0,0,40952.91,43471.69,0,0
ACT-009809,PRJ-0094,15,Fire Fighting Installation,MEP,2021-04-18,2021-05-08,20,2021-05-08,100.0,0,42051.19,38307.68,0,0
ACT-009810,PRJ-0094,16,Fire Alarm Installation,MEP,2021-04-21,2021-05-12,21,2021-05-12,100.0,0,73024.28,78166.26,0,0
ACT-009811,PRJ-0094,17,Testing & Commissioning,Commissioning,2021-04-21,2021-06-13,53,2021-06-13,100.0,0,46508.1,45100.53,0,0
ACT-009812,PRJ-0094,18,Final Inspection,Commissioning,2021-04-23,2021-05-23,30,2021-05-23,100.0,1,82179.36,91560.51,0,0
ACT-009813,PRJ-0094,19,Handover,General,2021-04-23,2021-07-16,84,2021-07-16,100.0,0,48883.13,52365.47,0,0
ACT-009814,PRJ-0094,20,Mobilization,General,2021-05-02,2021-06-10,39,2021-06-10,100.0,0,52201.5,54182.68,0,0
ACT-009815,PRJ-0094,21,Site Preparation,Civil,2021-05-03,2021-07-09,67,2021-07-09,100.0,0,28166.72,27757.05,0,0
ACT-009816,PRJ-0094,22,Excavation,Civil,2021-05-09,2021-06-21,43,2021-06-21,100.0,0,57421.16,70611.65,0,0
ACT-009817,PRJ-0094,23,Foundation Works,Civil,2021-05-09,2021-06-26,48,2021-06-26,100.0,0,42497.9,37711.06,0,0
ACT-009818,PRJ-0094,24,Concrete Works,Structural,2021-06-03,2021-06-24,21,2021-06-24,100.0,0,38582.06,36322.54,0,0
ACT-009819,PRJ-0094,25,Structural Steel,Structural,2021-06-17,2021-09-02,77,2021-09-02,100.0,0,74660.48,77258.55,0,0
ACT-009820,PRJ-0094,26,Block Works,Architectural,2021-06-19,2021-06-28,9,2021-06-28,100.0,0,76188.59,79805.77,0,0
ACT-009821,PRJ-0094,27,Waterproofing,Architectural,2021-06-22,2021-07-09,17,2021-07-09,100.0,0,72981.69,71318.39,0,0
ACT-009822,PRJ-0094,28,Plastering,Architectural,2021-06-25,2021-08-04,40,2021-08-04,100.0,1,40197.95,36893.37,0,0
ACT-009823,PRJ-0094,29,Floor Finishing,Architectural,2021-07-16,2021-07-24,8,2021-08-01,100.0,0,25561.15,28951.23,8,1
ACT-009824,PRJ-0094,30,Painting,Architectural,2021-07-20,2021-10-13,85,2021-10-24,100.0,0,26676.2,26702.78,11,1
ACT-009825,PRJ-0094,31,HVAC Installation,MEP,2021-07-26,2021-08-26,31,2021-08-26,100.0,0,72000.89,71227.36,0,0
