event_id,event_date,equipment_id,equipment_type,operating_hours,downtime_hours,utilization_rate,maintenance_flag,failure_flag,failure_severity,maintenance_cost,degradation_index,event_type
EQEV-00053339,2025-02-28,EQP-00936,Crane,7.72,4.21,0.7239,0,0,None,12.68,0.7147,Downtime
EQEV-00053340,2025-03-01,EQP-00936,Crane,7.31,7.75,0.6818,0,1,Minor,96.94,0.7021,Failure
EQEV-00053341,2025-03-02,EQP-00936,Crane,6.89,6.09,0.6522,0,0,None,12.11,0.6932,Downtime
EQEV-00053342,2025-03-03,EQP-00936,Crane,7.01,0.68,0.7632,0,0,None,11.9,0.7265,Normal Operation
EQEV-00053343,2025-03-04,EQP-00936,Crane,9.39,0.72,0.8995,0,1,Major,99.62,0.7674,Failure
EQEV-00053344,2025-03-05,EQP-00936,Crane,8.41,6.46,0.7872,0,0,None,11.79,0.7337,Downtime
EQEV-00053345,2025-03-06,EQP-00936,Crane,5.4,1.58,0.5858,1,1,Minor,342.62,0.6733,Failure
EQEV-00053346,2025-03-07,EQP-00936,Crane,6.07,0.66,0.6078,0,0,None,18.24,0.6799,Normal Operation
EQEV-00053347,2025-03-08,EQP-00936,Crane,5.13,0.95,0.5595,1,0,None,32.04,0.6654,Maintenance
EQEV-00053348,2025-03-09,EQP-00936,Crane,5.66,2.86,0.5417,0,0,None,17.24,0.6601,Normal Operation
EQEV-00053349,2025-03-10,EQP-00936,Crane,7.36,0.56,0.716,0,0,None,14.36,0.7124,Normal Operation
EQEV-00053350,2025-03-11,EQP-00936,Crane,7.13,2.93,0.6952,0,0,None,14.35,0.7061,Normal Operation
EQEV-00053351,2025-03-12,EQP-00936,Crane,7.81,3.05,0.7911,0,0,None,9.79,0.7349,Normal Operation
EQEV-00053352,2025-03-13,EQP-00936,Crane,4.9,3.56,0.5223,0,0,None,11.33,0.6542,Normal Operation
EQEV-00053353,2025-03-14,EQP-00936,Crane,7.98,2.26,0.7517,0,0,None,12.32,0.7231,Normal Operation
EQEV-00053354,2025-03-15,EQP-00936,Crane,6.76,3.38,0.6155,0,1,Minor,48.58,0.6822,Failure
EQEV-00053355,2025-03-16,EQP-00936,Crane,6.08,3.97,0.5975,0,0,None,13.71,0.6768,Normal Operation
EQEV-00053356,2025-03-17,EQP-00936,Crane,7.51,4.77,0.7034,0,0,None,11.86,0.7086,Downtime
EQEV-00053357,2025-03-18,EQP-00936,Crane,7.08,4.4,0.6883,1,0,None,24.77,0.704,Maintenance
EQEV-00053358,2025-03-19,EQP-00936,Crane,7.14,1.9,0.7089,0,0,None,8.94,0.7102,Normal Operation
EQEV-00053359,2025-03-20,EQP-00936,Crane,6.13,3.78,0.6618,0,0,None,15.69,0.6961,Normal Operation
EQEV-00053360,2025-03-21,EQP-00936,Crane,7.76,2.68,0.815,0,0,None,8.82,0.742,Normal Operation
EQEV-00053361,2025-03-22,EQP-00936,Crane,7.36,3.7,0.6726,0,0,None,12.6,0.6993,Normal Operation
EQEV-00053362,2025-03-23,EQP-00936,Crane,7.25,2.53,0.6855,0,0,None,10.46,0.7032,Normal Operation
EQEV-00053363,2025-03-24,EQP-00936,Crane,6.65,3.18,0.681,0,0,None,8.67,0.7018,Normal Operation
EQEV-00053364,2025-03-25,EQP-00936,Crane,7.38,3.82,0.7412,0,0,None,16.89,0.7199,Normal Operation
EQEV-00053365,2025-03-26,EQP-00936,Crane,6.64,1.53,0.7199,0,0,None,17.55,0.7135,Normal Operation
EQEV-00053366,2025-03-27,EQP-00936,Crane,7.3,3.88,0.717,0,0,None,12.73,0.7126,Normal Operation
EQEV-00053367,2025-03-28,EQP-00936,Crane,7.55,1.13,0.7882,0,0,None,16.6,0.734,Normal Operation
EQEV-00053368,2025-03-29,EQP-00936,Crane,6.3,1.81,0.5945,0,0,None,16.21,0.6759,Normal Operation
EQEV-00053369,2025-03-30,EQP-00936,Crane,5.73,6.21,0.6224,0,0,None,6.48,0.6843,Downtime
EQEV-00053370,2025-03-31,EQP-00936,Crane,7.4,1.18,0.8175,0,0,None,16.24,0.7428,Normal Operation
EQEV-00053371,2025-04-01,EQP-00936,Crane,7.28,3.95,0.7478,1,0,None,46.99,0.7219,Maintenance
EQEV-00053372,2025-04-02,EQP-00936,Crane,7.77,2.71,0.776,0,0,None,11.95,0.7304,Normal Operation
EQEV-00053373,2025-04-03,EQP-00936,Crane,7.79,8.5,0.7443,0,0,None,15.17,0.7208,Downtime
EQEV-00053374,2025-04-04,EQP-00936,Crane,7.15,1.56,0.7309,0,0,None,13.92,0.7168,Normal Operation
EQEV-00053375,2025-04-05,EQP-00936,Crane,6.74,1.39,0.6846,0,1,Minor,116.13,0.7029,Failure
EQEV-00053376,2025-04-06,EQP-00936,Crane,5.89,2.03,0.5875,0,0,None,7.99,0.6738,Normal Operation
EQEV-00053377,2025-04-07,EQP-00936,Crane,6.25,0.13,0.6225,0,0,None,17.11,0.6843,Normal Operation
EQEV-00053378,2025-04-08,EQP-00936,Crane,6.07,1.77,0.5848,0,0,None,7.75,0.673,Normal Operation
EQEV-00053379,2025-04-09,EQP-00936,Crane,6.73,2.94,0.6144,0,0,None,9.36,0.6819,Normal Operation
EQEV-00053380,2025-04-10,EQP-00936,Crane,7.84,3.91,0.7302,0,0,None,9.07,0.7166,Normal Operation
EQEV-00053381,2025-04-11,EQP-00936,Crane,8.56,0.1,0.8559,0,0,None,16.03,0.7543,Normal Operation
EQEV-00053382,2025-04-12,EQP-00936,Crane,7.6,0.44,0.7237,0,0,None,8.53,0.7147,Normal Operation
EQEV-00053383,2025-04-13,EQP-00936,Crane,5.88,0.38,0.5685,0,0,None,10.56,0.6681,Normal Operation
EQEV-00053384,2025-04-14,EQP-00936,Crane,7.02,2.88,0.7406,0,0,None,13.0,0.7197,Normal Operation
EQEV-00053385,2025-04-15,EQP-00936,Crane,7.68,1.24,0.8281,0,0,None,11.6,0.746,Normal Operation
EQEV-00053386,2025-04-16,EQP-00936,Crane,7.86,1.25,0.7535,0,0,None,6.72,0.7236,Normal Operation
EQEV-00053387,2025-04-17,EQP-00936,Crane,7.85,4.35,0.8079,0,0,None,14.45,0.7399,Downtime
EQEV-00053388,2025-04-18,EQP-00936,Crane,6.36,5.51,0.6157,0,0,None,6.17,0.6823,Downtime
EQEV-00053389,2025-04-19,EQP-00936,Crane,6.57,4.73,0.6058,0,1,Moderate,147.44,0.6793,Failure
EQEV-00053390,2025-04-20,EQP-00936,Crane,7.09,0.16,0.7057,1,0,None,43.71,0.7093,Maintenance
EQEV-00053391,2025-04-21,EQP-00936,Crane,6.54,0.6,0.6817,0,1,Minor,66.83,0.7021,Failure
EQEV-00053392,2025-04-22,EQP-00936,Crane,6.89,1.51,0.7569,1,0,None,26.12,0.7246,Maintenance
EQEV-00053393,2025-04-23,EQP-00936,Crane,6.88,2.31,0.7494,0,0,None,16.21,0.7224,Normal Operation
EQEV-00053394,2025-04-24,EQP-00936,Crane,7.23,0.52,0.7037,0,0,None,12.74,0.7087,Normal Operation
EQEV-00053395,2025-04-25,EQP-00936,Crane,6.23,5.51,0.5803,0,0,None,17.08,0.6716,Downtime
EQEV-00053396,2025-04-26,EQP-00936,Crane,7.77,3.98,0.7243,0,0,None,15.91,0.7148,Normal Operation
EQEV-00053397,2025-04-27,EQP-00936,Crane,6.87,3.92,0.6282,0,0,None,6.25,0.686,Normal Operation
EQEV-00053398,2025-04-28,EQP-00936,Crane,6.89,0.85,0.6429,0,0,None,14.19,0.6904,Normal Operation
EQEV-00053399,2025-04-29,EQP-00936,Crane,7.38,3.86,0.7166,0,0,None,13.81,0.7125,Normal Operation
EQEV-00053400,2025-04-30,EQP-00936,Crane,7.3,5.28,0.7041,0,0,None,11.79,0.7088,Downtime
EQEV-00053401,2025-05-01,EQP-00936,Crane,6.5,2.52,0.7118,0,0,None,7.55,0.7111,Normal Operation
EQEV-00053402,2025-05-02,EQP-00936,Crane,6.5,5.74,0.6086,0,0,None,8.75,0.6801,Downtime
EQEV-00053403,2025-05-03,EQP-00936,Crane,5.75,0.77,0.5804,0,0,None,8.72,0.6717,Normal Operation
EQEV-00053404,2025-05-04,EQP-00936,Crane,7.25,1.67,0.6975,0,0,None,18.0,0.7068,Normal Operation
EQEV-00053405,2025-05-05,EQP-00936,Crane,8.35,0.33,0.8482,0,0,None,8.68,0.752,Normal Operation
EQEV-00053406,2025-05-06,EQP-00936,Crane,7.8,2.81,0.7374,0,0,None,16.94,0.7188,Normal Operation
EQEV-00053407,2025-05-07,EQP-00936,Crane,6.95,2.16,0.6616,0,0,None,10.77,0.696,Normal Operation
EQEV-00053408,2025-05-08,EQP-00936,Crane,6.55,1.46,0.6769,0,0,None,17.71,0.7006,Normal Operation
EQEV-00053409,2025-05-09,EQP-00936,Crane,6.1,3.79,0.5957,0,0,None,9.64,0.6763,Normal Operation
EQEV-00053410,2025-05-10,EQP-00936,Crane,7.74,2.03,0.7212,0,0,None,17.93,0.7139,Normal Operation
EQEV-00053411,2025-05-11,EQP-00936,Crane,4.98,0.97,0.5212,0,0,None,9.54,0.6539,Normal Operation
EQEV-00053412,2025-05-12,EQP-00936,Crane,7.72,5.87,0.7228,0,0,None,11.04,0.7144,Downtime
EQEV-00053413,2025-05-13,EQP-00936,Crane,5.66,1.81,0.6162,0,0,None,11.15,0.6824,Normal Operation
EQEV-00053414,2025-05-14,EQP-00936,Crane,6.35,2.62,0.6432,0,0,None,15.93,0.6905,Normal Operation
EQEV-00053415,2025-05-15,EQP-00936,Crane,8.76,2.09,0.8056,1,0,None,36.64,0.7392,Maintenance
EQEV-00053416,2025-05-16,EQP-00936,Crane,6.16,6.68,0.6634,0,0,None,10.64,0.6966,Downtime
EQEV-00053417,2025-05-17,EQP-00936,Crane,6.22,5.28,0.6184,0,0,None,14.52,0.6831,Downtime
EQEV-00053418,2025-05-18,EQP-00936,Crane,5.08,4.67,0.5369,0,0,None,13.51,0.6586,Downtime
EQEV-00053419,2025-05-19,EQP-00936,Crane,6.0,7.47,0.6628,0,0,None,10.18,0.6964,Downtime
EQEV-00053420,2025-05-20,EQP-00936,Crane,7.39,1.84,0.7681,0,0,None,7.29,0.728,Normal Operation
EQEV-00053421,2025-05-21,EQP-00936,Crane,8.69,2.36,0.815,1,0,None,86.01,0.742,Maintenance
EQEV-00053422,2025-05-22,EQP-00936,Crane,7.15,3.02,0.6559,0,0,None,15.24,0.6943,Normal Operation
EQEV-00053423,2025-05-23,EQP-00936,Crane,6.55,0.89,0.6628,0,0,None,16.02,0.6964,Normal Operation
EQEV-00053424,2025-05-24,EQP-00936,Crane,5.65,1.76,0.5657,0,0,None,6.37,0.6673,Normal Operation
EQEV-00053425,2025-05-25,EQP-00936,Crane,5.46,3.11,0.5674,0,0,None,7.67,0.6678,Normal Operation
EQEV-00053426,2025-05-26,EQP-00936,Crane,8.48,5.09,0.8303,0,0,None,14.5,0.7466,Downtime
EQEV-00053427,2025-05-27,EQP-00936,Crane,6.86,1.66,0.6773,0,0,None,11.44,0.7007,Normal Operation
EQEV-00053428,2025-05-28,EQP-00936,Crane,7.84,3.57,0.8415,0,0,None,17.92,0.75,Normal Operation
EQEV-00053429,2025-05-29,EQP-00936,Crane,6.78,0.49,0.7396,0,1,Moderate,62.61,0.7194,Failure
EQEV-00053430,2025-05-30,EQP-00936,Crane,6.74,0.93,0.6673,0,0,None,8.93,0.6977,Normal Operation
EQEV-00053431,2025-05-31,EQP-00936,Crane,5.04,1.94,0.5008,0,0,None,13.28,0.6478,Normal Operation
EQEV-00053432,2025-06-01,EQP-00936,Crane,5.06,4.21,0.4879,0,0,None,16.01,0.6439,Downtime
EQEV-00053433,2025-06-02,EQP-00936,Crane,6.91,3.19,0.6491,0,0,None,12.57,0.6923,Normal Operation
EQEV-00053434,2025-06-03,EQP-00936,Crane,7.0,5.27,0.7773,0,0,None,8.69,0.7307,Downtime
EQEV-00053435,2025-06-04,EQP-00936,Crane,4.76,3.84,0.4984,0,0,None,14.62,0.6471,Normal Operation
EQEV-00053436,2025-06-05,EQP-00936,Crane,6.95,0.44,0.6568,0,0,None,13.39,0.6946,Normal Operation
EQEV-00053437,2025-06-06,EQP-00936,Crane,6.28,3.19,0.6664,1,0,None,65.09,0.6975,Maintenance
EQEV-00053438,2025-06-07,EQP-00936,Crane,6.02,0.25,0.5953,0,0,None,16.14,0.6761,Normal Operation
EQEV-00053439,2025-06-08,EQP-00936,Crane,6.19,6.38,0.5812,0,0,None,16.86,0.6719,Downtime
EQEV-00053440,2025-06-09,EQP-00936,Crane,6.45,1.31,0.6322,0,0,None,8.45,0.6872,Normal Operation
EQEV-00053441,2025-06-10,EQP-00936,Crane,8.42,1.11,0.8222,0,0,None,11.25,0.7442,Normal Operation
EQEV-00053442,2025-06-11,EQP-00936,Crane,7.22,2.44,0.7473,0,0,None,15.61,0.7217,Normal Operation
EQEV-00053443,2025-06-12,EQP-00936,Crane,6.61,3.39,0.6846,0,0,None,12.78,0.7029,Normal Operation
EQEV-00053444,2025-06-13,EQP-00936,Crane,7.66,5.32,0.8132,0,0,None,6.56,0.7415,Downtime
EQEV-00053445,2025-06-14,EQP-00936,Crane,4.4,2.34,0.4396,0,0,None,16.15,0.6294,Normal Operation
EQEV-00053446,2025-06-15,EQP-00936,Crane,5.91,2.51,0.6319,0,0,None,9.64,0.6871,Normal Operation
EQEV-00053447,2025-06-16,EQP-00936,Crane,7.59,1.8,0.7696,0,0,None,12.31,0.7284,Normal Operation
EQEV-00053448,2025-06-17,EQP-00936,Crane,8.16,0.84,0.8185,0,1,Moderate,99.82,0.7431,Failure
EQEV-00053449,2025-06-18,EQP-00936,Crane,6.34,0.82,0.6684,1,0,None,49.25,0.6981,Maintenance
EQEV-00053450,2025-06-19,EQP-00936,Crane,6.56,0.17,0.6894,0,0,None,18.03,0.7044,Normal Operation
EQEV-00053451,2025-06-20,EQP-00936,Crane,9.49,1.2,0.8891,0,0,None,13.97,0.7643,Normal Operation
EQEV-00053452,2025-06-21,EQP-00936,Crane,5.71,0.62,0.5448,0,0,None,6.09,0.661,Normal Operation
EQEV-00053453,2025-06-22,EQP-00936,Crane,4.02,1.44,0.4337,0,0,None,13.41,0.6277,Normal Operation
EQEV-00053454,2025-06-23,EQP-00936,Crane,7.34,7.1,0.7983,1,0,None,30.12,0.737,Maintenance
EQEV-00053455,2025-06-24,EQP-00936,Crane,7.53,1.18,0.7472,0,0,None,8.19,0.7217,Normal Operation
EQEV-00053456,2025-06-25,EQP-00936,Crane,7.42,1.38,0.6881,0,0,None,10.21,0.704,Normal Operation
EQEV-00053457,2025-06-26,EQP-00936,Crane,8.35,2.55,0.7799,0,0,None,6.63,0.7315,Normal Operation
EQEV-00053458,2025-06-27,EQP-00936,Crane,6.3,5.83,0.6504,0,0,None,17.78,0.6927,Downtime
EQEV-00053459,2025-06-28,EQP-00936,Crane,5.2,0.03,0.5394,1,0,None,75.91,0.6594,Maintenance
EQEV-00053460,2025-06-29,EQP-00936,Crane,5.56,2.04,0.5615,0,0,None,9.33,0.666,Normal Operation
EQEV-00053461,2025-01-01,EQP-00429,Compressor,4.55,1.0,0.502,0,0,None,26.21,0.8219,Normal Operation
EQEV-00053462,2025-01-02,EQP-00429,Compressor,5.52,2.12,0.57,1,0,None,50.53,0.8423,Maintenance
EQEV-00053463,2025-01-03,EQP-00429,Compressor,6.41,11.89,0.605,0,0,None,17.37,0.8528,Downtime
EQEV-00053464,2025-01-04,EQP-00429,Compressor,4.65,4.43,0.4908,0,0,None,17.77,0.8186,Downtime
EQEV-00053465,2025-01-05,EQP-00429,Compressor,5.12,1.37,0.4938,0,0,None,18.06,0.8195,Normal Operation
EQEV-00053466,2025-01-06,EQP-00429,Compressor,5.25,4.39,0.581,0,0,None,21.96,0.8456,Downtime
EQEV-00053467,2025-01-07,EQP-00429,Compressor,6.71,13.68,0.6364,0,0,None,15.11,0.8623,Downtime
EQEV-00053468,2025-01-08,EQP-00429,Compressor,7.44,0.8,0.7425,0,0,None,25.47,0.8941,Normal Operation
EQEV-00053469,2025-01-09,EQP-00429,Compressor,5.99,7.3,0.6263,0,0,None,24.5,0.8592,Downtime
EQEV-00053470,2025-01-10,EQP-00429,Compressor,8.87,4.09,0.8104,0,0,None,21.06,0.9145,Downtime
EQEV-00053471,2025-01-11,EQP-00429,Compressor,6.77,3.05,0.6817,0,0,None,31.58,0.8758,Normal Operation
EQEV-00053472,2025-01-12,EQP-00429,Compressor,5.3,0.69,0.4998,0,0,None,23.11,0.8213,Normal Operation
EQEV-00053473,2025-01-13,EQP-00429,Compressor,6.18,10.83,0.6321,0,1,Moderate,163.35,0.861,Failure
EQEV-00053474,2025-01-14,EQP-00429,Compressor,5.39,2.68,0.4974,0,0,None,20.4,0.8206,Normal Operation
EQEV-00053475,2025-01-15,EQP-00429,Compressor,8.11,4.24,0.7447,0,0,None,13.03,0.8948,Downtime
EQEV-00053476,2025-01-16,EQP-00429,Compressor,5.03,3.95,0.4577,0,0,None,19.85,0.8087,Normal Operation
EQEV-00053477,2025-01-17,EQP-00429,Compressor,6.67,6.08,0.6319,0,0,None,16.87,0.8609,Downtime
EQEV-00053478,2025-01-18,EQP-00429,Compressor,4.82,1.82,0.4924,1,1,Moderate,669.32,0.8191,Failure
EQEV-00053479,2025-01-19,EQP-00429,Compressor,5.26,3.34,0.5697,0,0,None,16.43,0.8422,Normal Operation
EQEV-00053480,2025-01-20,EQP-00429,Compressor,6.18,3.02,0.6639,0,0,None,15.3,0.8705,Normal Operation
EQEV-00053481,2025-01-21,EQP-00429,Compressor,5.77,1.9,0.5957,0,0,None,14.78,0.85,Normal Operation
EQEV-00053482,2025-01-22,EQP-00429,Compressor,6.92,3.24,0.6678,0,0,None,15.57,0.8717,Normal Operation
EQEV-00053483,2025-01-23,EQP-00429,Compressor,5.96,0.41,0.5866,0,0,None,17.16,0.8473,Normal Operation
EQEV-00053484,2025-01-24,EQP-00429,Compressor,5.52,2.86,0.5547,0,0,None,26.04,0.8378,Normal Operation
EQEV-00053485,2025-01-25,EQP-00429,Compressor,4.04,0.55,0.4435,0,0,None,21.47,0.8044,Normal Operation
EQEV-00053486,2025-01-26,EQP-00429,Compressor,4.62,3.41,0.4694,0,0,None,21.52,0.8122,Normal Operation
EQEV-00053487,2025-01-27,EQP-00429,Compressor,5.71,4.26,0.5455,0,0,None,14.94,0.835,Downtime
EQEV-00053488,2025-01-28,EQP-00429,Compressor,4.44,2.55,0.4133,0,0,None,23.91,0.7953,Normal Operation
EQEV-00053489,2025-01-29,EQP-00429,Compressor,7.12,0.55,0.6514,0,0,None,29.86,0.8668,Normal Operation
EQEV-00053490,2025-01-30,EQP-00429,Compressor,5.8,1.27,0.5828,0,0,None,16.52,0.8462,Normal Operation
EQEV-00053491,2025-01-31,EQP-00429,Compressor,5.57,7.45,0.5094,0,0,None,24.65,0.8242,Downtime
EQEV-00053492,2025-02-01,EQP-00429,Compressor,5.4,3.27,0.5242,1,0,None,87.45,0.8286,Maintenance
EQEV-00053493,2025-02-02,EQP-00429,Compressor,4.72,0.48,0.4755,0,1,Major,275.89,0.814,Failure
EQEV-00053494,2025-02-03,EQP-00429,Compressor,6.27,0.97,0.6057,0,0,None,15.44,0.853,Normal Operation
EQEV-00053495,2025-02-04,EQP-00429,Compressor,5.6,0.5,0.5528,0,0,None,26.47,0.8372,Normal Operation
EQEV-00053496,2025-02-05,EQP-00429,Compressor,5.37,8.19,0.5593,0,0,None,12.4,0.8391,Downtime
EQEV-00053497,2025-02-06,EQP-00429,Compressor,4.92,0.84,0.471,0,0,None,27.84,0.8126,Normal Operation
EQEV-00053498,2025-02-07,EQP-00429,Compressor,6.51,5.75,0.6509,0,0,None,26.27,0.8666,Downtime
EQEV-00053499,2025-02-08,EQP-00429,Compressor,6.7,3.64,0.622,0,0,None,29.05,0.8579,Normal Operation
EQEV-00053500,2025-02-09,EQP-00429,Compressor,4.91,2.68,0.4725,0,0,None,26.0,0.8131,Normal Operation
EQEV-00053501,2025-02-10,EQP-00429,Compressor,6.07,1.58,0.6606,0,1,Minor,101.08,0.8695,Failure
EQEV-00053502,2025-02-11,EQP-00429,Compressor,7.8,5.8,0.7744,0,1,Minor,276.41,0.9037,Failure
EQEV-00053503,2025-02-12,EQP-00429,Compressor,7.56,3.17,0.6953,0,0,None,11.58,0.8799,Normal Operation
EQEV-00053504,2025-02-13,EQP-00429,Compressor,6.94,12.31,0.6674,0,0,None,27.11,0.8716,Downtime
EQEV-00053505,2025-02-14,EQP-00429,Compressor,6.02,2.0,0.6621,0,0,None,23.94,0.87,Normal Operation
EQEV-00053506,2025-02-15,EQP-00429,Compressor,6.37,5.39,0.6431,0,0,None,25.88,0.8643,Downtime
EQEV-00053507,2025-02-16,EQP-00429,Compressor,5.2,5.91,0.5285,0,0,None,19.35,0.8299,Downtime
EQEV-00053508,2025-02-17,EQP-00429,Compressor,5.55,4.4,0.6142,0,0,None,24.04,0.8556,Downtime
EQEV-00053509,2025-02-18,EQP-00429,Compressor,5.06,2.44,0.5006,1,0,None,61.84,0.8215,Maintenance
EQEV-00053510,2025-02-19,EQP-00429,Compressor,7.15,1.65,0.6952,0,0,None,25.7,0.8799,Normal Operation
EQEV-00053511,2025-02-20,EQP-00429,Compressor,5.24,6.08,0.5627,0,0,None,28.96,0.8402,Downtime
EQEV-00053512,2025-02-21,EQP-00429,Compressor,6.69,0.88,0.6321,0,0,None,15.55,0.861,Normal Operation
EQEV-00053513,2025-02-22,EQP-00429,Compressor,4.73,3.67,0.5151,0,0,None,16.94,0.8259,Normal Operation
EQEV-00053514,2025-02-23,EQP-00429,Compressor,5.02,1.7,0.5186,0,0,None,22.36,0.8269,Normal Operation
EQEV-00053515,2025-02-24,EQP-00429,Compressor,7.1,0.14,0.6998,0,0,None,12.99,0.8813,Normal Operation
EQEV-00053516,2025-02-25,EQP-00429,Compressor,5.86,3.19,0.5586,0,0,None,17.04,0.8389,Normal Operation
EQEV-00053517,2025-02-26,EQP-00429,Compressor,6.41,0.91,0.6861,0,0,None,29.19,0.8772,Normal Operation
EQEV-00053518,2025-02-27,EQP-00429,Compressor,4.68,2.77,0.5166,0,0,None,29.51,0.8263,Normal Operation
EQEV-00053519,2025-02-28,EQP-00429,Compressor,4.8,1.06,0.5219,0,0,None,28.53,0.8279,Normal Operation
EQEV-00053520,2025-03-01,EQP-00429,Compressor,5.1,3.77,0.5198,0,0,None,22.76,0.8273,Normal Operation
EQEV-00053521,2025-03-02,EQP-00429,Compressor,5.63,0.23,0.5174,0,0,None,23.67,0.8266,Normal Operation
EQEV-00053522,2025-03-03,EQP-00429,Compressor,5.78,0.41,0.5896,0,0,None,12.06,0.8482,Normal Operation
EQEV-00053523,2025-03-04,EQP-00429,Compressor,7.11,3.62,0.7459,0,0,None,14.59,0.8951,Normal Operation
EQEV-00053524,2025-03-05,EQP-00429,Compressor,6.59,1.38,0.6227,0,0,None,12.17,0.8582,Normal Operation
EQEV-00053525,2025-03-06,EQP-00429,Compressor,5.64,2.06,0.6071,0,0,None,13.54,0.8535,Normal Operation
EQEV-00053526,2025-03-07,EQP-00429,Compressor,6.31,2.99,0.6238,0,1,Minor,133.32,0.8585,Failure
EQEV-00053527,2025-03-08,EQP-00429,Compressor,5.1,3.94,0.5531,0,0,None,25.79,0.8373,Normal Operation
EQEV-00053528,2025-03-09,EQP-00429,Compressor,5.78,2.8,0.538,0,0,None,26.49,0.8327,Normal Operation
EQEV-00053529,2025-03-10,EQP-00429,Compressor,5.93,0.89,0.6255,0,0,None,13.21,0.859,Normal Operation
EQEV-00053530,2025-03-11,EQP-00429,Compressor,4.54,11.72,0.5037,0,0,None,26.5,0.8224,Downtime
EQEV-00053531,2025-03-12,EQP-00429,Compressor,6.21,2.12,0.5807,1,0,None,87.99,0.8456,Maintenance
EQEV-00053532,2025-03-13,EQP-00429,Compressor,5.42,2.33,0.5662,0,0,None,12.84,0.8412,Normal Operation
EQEV-00053533,2025-03-14,EQP-00429,Compressor,7.14,1.98,0.676,0,0,None,19.94,0.8741,Normal Operation
EQEV-00053534,2025-03-15,EQP-00429,Compressor,5.86,0.69,0.5509,0,0,None,31.09,0.8366,Normal Operation
EQEV-00053535,2025-03-16,EQP-00429,Compressor,4.34,1.21,0.4461,0,0,None,15.22,0.8052,Normal Operation
EQEV-00053536,2025-03-17,EQP-00429,Compressor,6.06,1.03,0.6023,1,0,None,88.63,0.852,Maintenance
EQEV-00053537,2025-03-18,EQP-00429,Compressor,5.69,7.12,0.6195,0,0,None,29.96,0.8572,Downtime
EQEV-00053538,2025-03-19,EQP-00429,Compressor,5.92,2.27,0.5481,0,0,None,27.99,0.8358,Normal Operation
EQEV-00053539,2025-03-20,EQP-00429,Compressor,6.01,3.16,0.6006,0,0,None,26.77,0.8515,Normal Operation
EQEV-00053540,2025-03-21,EQP-00429,Compressor,6.17,1.46,0.6096,0,0,None,17.68,0.8542,Normal Operation
EQEV-00053541,2025-03-22,EQP-00429,Compressor,6.0,4.83,0.6212,0,0,None,28.07,0.8577,Downtime
EQEV-00053542,2025-03-23,EQP-00429,Compressor,6.51,6.83,0.5924,0,0,None,27.79,0.8491,Downtime
EQEV-00053543,2025-03-24,EQP-00429,Compressor,6.32,1.71,0.6331,0,0,None,12.7,0.8613,Normal Operation
EQEV-00053544,2025-03-25,EQP-00429,Compressor,5.41,0.42,0.5979,0,0,None,13.01,0.8507,Normal Operation
EQEV-00053545,2025-03-26,EQP-00429,Compressor,7.01,6.55,0.6945,0,0,None,30.14,0.8797,Downtime
EQEV-00053546,2025-03-27,EQP-00429,Compressor,7.73,2.33,0.7216,0,0,None,15.39,0.8878,Normal Operation
EQEV-00053547,2025-03-28,EQP-00429,Compressor,6.12,3.32,0.6564,0,0,None,12.23,0.8683,Normal Operation
EQEV-00053548,2025-03-29,EQP-00429,Compressor,5.35,5.33,0.4913,1,1,Minor,496.92,0.8187,Failure
EQEV-00053549,2025-03-30,EQP-00429,Compressor,5.31,0.39,0.4986,0,0,None,22.34,0.8209,Normal Operation
EQEV-00053550,2025-03-31,EQP-00429,Compressor,5.85,4.21,0.5831,0,1,Moderate,102.95,0.8463,Failure
EQEV-00053551,2025-04-01,EQP-00429,Compressor,6.84,0.22,0.6561,0,0,None,24.95,0.8682,Normal Operation
EQEV-00053552,2025-04-02,EQP-00429,Compressor,7.52,9.11,0.7121,1,0,None,97.11,0.885,Maintenance
EQEV-00053553,2025-04-03,EQP-00429,Compressor,6.66,3.21,0.62,0,0,None,11.31,0.8573,Normal Operation
EQEV-00053554,2025-04-04,EQP-00429,Compressor,5.25,6.12,0.537,0,0,None,21.81,0.8324,Downtime
EQEV-00053555,2025-04-05,EQP-00429,Compressor,5.3,3.58,0.5581,0,0,None,21.9,0.8388,Normal Operation
EQEV-00053556,2025-04-06,EQP-00429,Compressor,4.54,3.1,0.4378,0,0,None,26.69,0.8027,Normal Operation
EQEV-00053557,2025-04-07,EQP-00429,Compressor,7.96,0.38,0.7261,0,0,None,12.06,0.8892,Normal Operation
EQEV-00053558,2025-04-08,EQP-00429,Compressor,6.7,1.63,0.6499,1,0,None,78.93,0.8663,Maintenance
EQEV-00053559,2025-04-09,EQP-00429,Compressor,8.23,5.56,0.751,0,0,None,27.25,0.8966,Downtime
EQEV-00053560,2025-04-10,EQP-00429,Compressor,7.52,1.25,0.6946,0,0,None,18.34,0.8797,Normal Operation
EQEV-00053561,2025-04-11,EQP-00429,Compressor,6.78,1.54,0.6652,0,0,None,26.79,0.8709,Normal Operation
EQEV-00053562,2025-04-12,EQP-00429,Compressor,5.17,3.79,0.5666,0,0,None,27.89,0.8413,Normal Operation
EQEV-00053563,2025-04-13,EQP-00429,Compressor,5.18,7.43,0.5266,0,0,None,25.51,0.8293,Downtime
