delivery_id,po_id,project_id,supplier_id,material_id,planned_delivery_date,expected_delivery_date,actual_delivery_date,ordered_quantity,delivered_quantity,accepted_quantity,rejected_quantity,delay_days,late_delivery_flag,quality_issue_flag,delivery_status
DEL-0011505,PO-0011505,PRJ-0073,SUP-0073,MAT-0179,2019-08-25,2019-09-06,2019-10-04,135.0,138.71,138.71,0.0,28,1,0,Late
DEL-0011506,PO-0011506,PRJ-0073,SUP-0081,MAT-0031,2019-08-25,2019-09-29,2019-10-23,91.0,89.29,89.29,0.0,24,1,0,Late
DEL-0011507,PO-0011507,PRJ-0073,SUP-0027,MAT-0018,2018-04-22,2018-04-07,2018-04-09,396.0,411.21,411.21,0.0,2,0,0,On Time
DEL-0011508,PO-0011508,PRJ-0073,SUP-0014,MAT-0109,2019-05-15,2019-05-07,2019-05-07,310.0,301.98,301.98,0.0,0,0,0,On Time
DEL-0011509,PO-0011509,PRJ-0073,SUP-0111,MAT-0150,2018-12-21,2018-12-07,2018-12-08,333.0,352.3,352.3,0.0,1,0,0,On Time
DEL-0011510,PO-0011510,PRJ-0073,SUP-0103,MAT-0170,2019-07-22,2019-07-04,2019-07-04,620.0,614.91,614.91,0.0,0,0,0,On Time
DEL-0011511,PO-0011511,PRJ-0073,SUP-0238,MAT-0009,2019-02-22,2019-02-08,2019-02-08,564.0,592.81,592.81,0.0,0,0,0,On Time
DEL-0011512,PO-0011512,PRJ-0073,SUP-0201,MAT-0026,2019-08-25,2019-08-26,2019-09-03,836.0,834.66,834.66,0.0,8,1,0,Late
DEL-0011513,PO-0011513,PRJ-0073,SUP-0272,MAT-0061,2019-03-21,2019-03-08,2019-03-08,196.0,195.97,195.97,0.0,0,0,0,On Time
DEL-0011514,PO-0011514,PRJ-0073,SUP-0214,MAT-0247,2019-04-22,2019-03-30,2019-03-30,192.0,185.68,151.73,33.95,0,0,1,On Time - Quality Issue
DEL-0011515,PO-0011515,PRJ-0073,SUP-0344,MAT-0139,2018-07-26,2018-07-11,2018-07-11,132.0,126.18,126.18,0.0,0,0,0,On Time
DEL-0011516,PO-0011516,PRJ-0073,SUP-0290,MAT-0221,2019-01-04,2018-12-18,2019-01-02,435.0,431.33,431.33,0.0,15,1,0,Late
DEL-0011517,PO-0011517,PRJ-0073,SUP-0257,MAT-0055,2019-02-02,2019-01-19,2019-02-10,48.0,48.48,48.48,0.0,22,1,0,Late
DEL-0011518,PO-0011518,PRJ-0073,SUP-0338,MAT-0028,2018-12-31,2018-12-23,2018-12-25,441.0,420.51,420.51,0.0,2,0,0,On Time
DEL-0011519,PO-0011519,PRJ-0073,SUP-0189,MAT-0242,2019-07-31,2019-07-17,2019-07-17,44.0,43.74,43.74,0.0,0,0,0,On Time
DEL-0011520,PO-0011520,PRJ-0073,SUP-0310,MAT-0041,2019-03-07,2019-02-18,2019-03-08,408.0,414.7,414.7,0.0,18,1,0,Late
DEL-0011521,PO-0011521,PRJ-0073,SUP-0088,MAT-0155,2018-05-08,2018-04-18,2018-04-18,252.0,248.3,248.3,0.0,0,0,0,On Time
DEL-0011522,PO-0011522,PRJ-0073,SUP-0302,MAT-0148,2018-09-03,2018-08-25,2018-08-25,90.0,90.49,90.49,0.0,0,0,0,On Time
DEL-0011523,PO-0011523,PRJ-0073,SUP-0279,MAT-0211,2019-05-28,2019-05-09,2019-05-10,64.0,64.01,64.01,0.0,1,0,0,On Time
DEL-0011524,PO-0011524,PRJ-0073,SUP-0235,MAT-0180,2019-03-21,2019-03-15,2019-03-15,169.0,166.51,166.51,0.0,0,0,0,On Time
DEL-0011525,PO-0011525,PRJ-0073,SUP-0201,MAT-0037,2019-02-15,2019-02-01,2019-02-01,460.0,470.02,470.02,0.0,0,0,0,On Time
DEL-0011526,PO-0011526,PRJ-0073,SUP-0294,MAT-0002,2018-09-16,2018-09-08,2018-09-09,169.0,166.78,166.78,0.0,1,0,0,On Time
DEL-0011527,PO-0011527,PRJ-0073,SUP-0310,MAT-0140,2019-06-22,2019-06-18,2019-06-18,32.0,31.94,31.94,0.0,0,0,0,On Time
DEL-0011528,PO-0011528,PRJ-0073,SUP-0018,MAT-0166,2019-01-01,2018-12-22,2018-12-22,192.0,189.18,189.18,0.0,0,0,0,On Time
DEL-0011529,PO-0011529,PRJ-0073,SUP-0315,MAT-0091,2019-02-19,2019-02-14,2019-03-06,434.0,438.2,438.2,0.0,20,1,0,Late
DEL-0011530,PO-0011530,PRJ-0073,SUP-0151,MAT-0117,2018-06-17,2018-06-12,2018-06-12,43.0,44.48,44.48,0.0,0,0,0,On Time
DEL-0011531,PO-0011531,PRJ-0073,SUP-0189,MAT-0176,2019-08-25,2019-08-05,2019-08-07,22.0,21.76,21.76,0.0,2,0,0,On Time
DEL-0011532,PO-0011532,PRJ-0073,SUP-0039,MAT-0234,2018-10-05,2018-09-22,2018-09-24,1330.0,1307.04,1307.04,0.0,2,0,0,On Time
DEL-0011533,PO-0011533,PRJ-0073,SUP-0239,MAT-0082,2018-10-30,2018-10-24,2018-11-15,81.0,78.43,78.43,0.0,22,1,0,Late
DEL-0011534,PO-0011534,PRJ-0073,SUP-0246,MAT-0129,2018-11-10,2018-10-27,2018-10-27,24.0,22.95,16.33,6.62,0,0,1,On Time - Quality Issue
DEL-0011535,PO-0011535,PRJ-0073,SUP-0290,MAT-0211,2018-12-12,2018-11-23,2018-11-23,112.0,113.08,91.57,21.51,0,0,1,On Time - Quality Issue
DEL-0011536,PO-0011536,PRJ-0073,SUP-0130,MAT-0139,2019-06-24,2019-06-09,2019-06-11,198.0,199.83,199.83,0.0,2,0,0,On Time
DEL-0011537,PO-0011537,PRJ-0073,SUP-0045,MAT-0244,2018-07-17,2018-07-11,2018-07-18,1078.0,1123.12,1123.12,0.0,7,1,0,Late
DEL-0011538,PO-0011538,PRJ-0073,SUP-0006,MAT-0064,2019-02-19,2019-02-03,2019-02-21,830.0,870.63,870.63,0.0,18,1,0,Late
DEL-0011539,PO-0011539,PRJ-0073,SUP-0251,MAT-0160,2018-09-10,2018-08-21,2018-08-22,110.0,112.27,112.27,0.0,1,0,0,On Time
DEL-0011540,PO-0011540,PRJ-0073,SUP-0103,MAT-0115,2019-04-21,2019-04-13,2019-04-13,980.0,1045.71,1045.71,0.0,0,0,0,On Time
DEL-0011541,PO-0011541,PRJ-0073,SUP-0244,MAT-0179,2019-08-22,2019-08-02,2019-08-02,189.0,193.13,193.13,0.0,0,0,0,On Time
DEL-0011542,PO-0011542,PRJ-0073,SUP-0174,MAT-0024,2018-10-18,2018-10-08,2018-10-08,162.0,159.69,117.71,41.98,0,0,1,On Time - Quality Issue
DEL-0011543,PO-0011543,PRJ-0073,SUP-0321,MAT-0240,2019-03-01,2019-02-21,2019-02-21,988.0,1021.84,1021.84,0.0,0,0,0,On Time
DEL-0011544,PO-0011544,PRJ-0073,SUP-0251,MAT-0069,2019-02-15,2019-01-31,2019-01-31,238.0,228.73,228.73,0.0,0,0,0,On Time
DEL-0011545,PO-0011545,PRJ-0073,SUP-0110,MAT-0077,2019-08-25,2019-09-13,2019-09-14,25.0,24.59,24.59,0.0,1,0,0,On Time
DEL-0011546,PO-0011546,PRJ-0073,SUP-0340,MAT-0080,2019-05-24,2019-05-19,2019-05-21,24.0,23.94,23.94,0.0,2,0,0,On Time
DEL-0011547,PO-0011547,PRJ-0073,SUP-0188,MAT-0196,2018-04-26,2018-04-06,2018-04-06,240.0,248.17,248.17,0.0,0,0,0,On Time
DEL-0011548,PO-0011548,PRJ-0073,SUP-0055,MAT-0136,2019-03-08,2019-03-06,2019-03-08,406.0,392.66,392.66,0.0,2,0,0,On Time
DEL-0011549,PO-0011549,PRJ-0073,SUP-0199,MAT-0126,2019-08-25,2019-08-18,2019-08-18,378.0,367.75,367.75,0.0,0,0,0,On Time
DEL-0011550,PO-0011550,PRJ-0073,SUP-0086,MAT-0078,2019-01-11,2018-12-23,2019-01-27,57.0,57.1,57.1,0.0,35,1,0,Late
DEL-0011551,PO-0011551,PRJ-0073,SUP-0016,MAT-0140,2018-07-22,2018-07-16,2018-08-09,36.0,37.03,37.03,0.0,24,1,0,Late
DEL-0011552,PO-0011552,PRJ-0073,SUP-0129,MAT-0030,2018-12-29,2018-12-14,2018-12-15,118.0,123.08,123.08,0.0,1,0,0,On Time
DEL-0011553,PO-0011553,PRJ-0073,SUP-0100,MAT-0181,2018-06-22,2018-06-12,2018-06-12,190.0,193.67,193.67,0.0,0,0,0,On Time
DEL-0011554,PO-0011554,PRJ-0073,SUP-0014,MAT-0149,2018-04-11,2018-03-22,2018-03-22,48.0,49.79,49.79,0.0,0,0,0,On Time
DEL-0011555,PO-0011555,PRJ-0073,SUP-0014,MAT-0054,2018-08-24,2018-08-05,2018-08-05,720.0,712.2,712.2,0.0,0,0,0,On Time
DEL-0011556,PO-0011556,PRJ-0073,SUP-0169,MAT-0021,2018-09-03,2018-08-24,2018-08-24,96.0,92.71,92.71,0.0,0,0,0,On Time
DEL-0011557,PO-0011557,PRJ-0073,SUP-0114,MAT-0227,2018-02-26,2018-02-22,2018-03-04,520.0,518.17,518.17,0.0,10,1,0,Late
DEL-0011558,PO-0011558,PRJ-0073,SUP-0111,MAT-0224,2019-07-25,2019-07-09,2019-07-09,1330.0,1326.33,1326.33,0.0,0,0,0,On Time
DEL-0011559,PO-0011559,PRJ-0073,SUP-0174,MAT-0050,2018-10-20,2018-10-01,2018-10-02,24.0,23.76,23.76,0.0,1,0,0,On Time
DEL-0011560,PO-0011560,PRJ-0073,SUP-0251,MAT-0045,2019-04-28,2019-04-25,2019-04-25,93.0,93.14,93.14,0.0,0,0,0,On Time
DEL-0011561,PO-0011561,PRJ-0073,SUP-0039,MAT-0040,2018-08-10,2018-08-01,2018-08-01,979.0,962.56,962.56,0.0,0,0,0,On Time
DEL-0011562,PO-0011562,PRJ-0073,SUP-0287,MAT-0186,2019-07-17,2019-07-01,2019-07-02,1106.0,1112.53,1112.53,0.0,1,0,0,On Time
DEL-0011563,PO-0011563,PRJ-0073,SUP-0174,MAT-0178,2019-01-19,2019-01-04,2019-01-05,135.0,137.9,137.9,0.0,1,0,0,On Time
DEL-0011564,PO-0011564,PRJ-0073,SUP-0322,MAT-0020,2019-06-18,2019-06-07,2019-06-08,150.0,153.81,153.81,0.0,1,0,0,On Time
DEL-0011565,PO-0011565,PRJ-0073,SUP-0090,MAT-0065,2019-03-04,2019-03-01,2019-03-01,320.0,314.19,314.19,0.0,0,0,0,On Time
DEL-0011566,PO-0011566,PRJ-0073,SUP-0296,MAT-0222,2018-05-16,2018-04-26,2018-04-26,819.0,806.17,806.17,0.0,0,0,0,On Time
DEL-0011567,PO-0011567,PRJ-0073,SUP-0088,MAT-0075,2018-05-18,2018-05-13,2018-05-13,1008.0,1027.19,1027.19,0.0,0,0,0,On Time
DEL-0011568,PO-0011568,PRJ-0073,SUP-0350,MAT-0055,2019-01-19,2019-01-05,2019-01-07,108.0,101.86,101.86,0.0,2,0,0,On Time
DEL-0011569,PO-0011569,PRJ-0073,SUP-0176,MAT-0186,2019-06-19,2019-06-06,2019-06-06,632.0,635.27,635.27,0.0,0,0,0,On Time
DEL-0011570,PO-0011570,PRJ-0073,SUP-0175,MAT-0107,2018-05-19,2018-04-29,2018-04-30,368.0,374.43,314.56,59.87,1,1,1,Late - Quality Issue
DEL-0011571,PO-0011571,PRJ-0073,SUP-0310,MAT-0105,2018-08-20,2018-07-31,2018-07-31,50.0,49.39,49.39,0.0,0,0,0,On Time
DEL-0011572,PO-0011572,PRJ-0073,SUP-0344,MAT-0034,2018-08-03,2018-07-23,2018-07-24,14.0,12.67,12.67,0.0,1,0,0,On Time
DEL-0011573,PO-0011573,PRJ-0073,SUP-0271,MAT-0234,2019-03-13,2019-02-26,2019-04-08,1330.0,1342.34,1342.34,0.0,41,1,0,Late
DEL-0011574,PO-0011574,PRJ-0073,SUP-0076,MAT-0181,2019-02-12,2019-02-04,2019-02-05,76.0,75.36,75.36,0.0,1,0,0,On Time
DEL-0011575,PO-0011575,PRJ-0073,SUP-0340,MAT-0172,2018-07-02,2018-06-17,2018-06-18,462.0,463.48,463.48,0.0,1,0,0,On Time
DEL-0011576,PO-0011576,PRJ-0073,SUP-0001,MAT-0141,2018-04-22,2018-04-04,2018-04-04,1064.0,1098.16,1098.16,0.0,0,0,0,On Time
DEL-0011577,PO-0011577,PRJ-0073,SUP-0263,MAT-0127,2019-07-25,2019-07-17,2019-07-17,345.0,340.15,340.15,0.0,0,0,0,On Time
DEL-0011578,PO-0011578,PRJ-0073,SUP-0090,MAT-0047,2019-08-25,2019-08-17,2019-08-17,688.0,682.55,682.55,0.0,0,0,0,On Time
DEL-0011579,PO-0011579,PRJ-0073,SUP-0344,MAT-0103,2019-01-12,2018-12-26,2019-01-15,338.0,334.3,334.3,0.0,20,1,0,Late
DEL-0011580,PO-0011580,PRJ-0073,SUP-0320,MAT-0127,2019-01-13,2019-01-03,2019-01-04,828.0,844.79,844.79,0.0,1,0,0,On Time
DEL-0011581,PO-0011581,PRJ-0073,SUP-0234,MAT-0195,2018-07-29,2018-07-13,2018-07-15,812.0,809.77,809.77,0.0,2,1,0,Late
DEL-0011582,PO-0011582,PRJ-0074,SUP-0170,MAT-0204,2023-05-16,2023-04-25,2023-04-25,434.0,412.66,412.66,0.0,0,0,0,On Time
DEL-0011583,PO-0011583,PRJ-0074,SUP-0108,MAT-0245,2023-10-09,2023-12-29,2024-01-12,94.0,91.5,91.5,0.0,14,1,0,Late
DEL-0011584,PO-0011584,PRJ-0074,SUP-0336,MAT-0145,2023-10-09,2023-10-07,2023-10-21,676.0,672.02,672.02,0.0,14,1,0,Late
DEL-0011585,PO-0011585,PRJ-0074,SUP-0092,MAT-0174,2022-11-10,2022-10-26,2022-10-26,64.0,60.94,60.94,0.0,0,0,0,On Time
DEL-0011586,PO-0011586,PRJ-0074,SUP-0234,MAT-0069,2023-08-19,2023-08-05,2023-08-24,272.0,261.06,261.06,0.0,19,1,0,Late
DEL-0011587,PO-0011587,PRJ-0074,SUP-0328,MAT-0222,2023-10-09,2023-11-21,2023-11-23,63.0,62.11,62.11,0.0,2,0,0,On Time
DEL-0011588,PO-0011588,PRJ-0074,SUP-0263,MAT-0238,2023-01-31,2023-01-18,2023-01-20,882.0,833.38,833.38,0.0,2,0,0,On Time
DEL-0011589,PO-0011589,PRJ-0074,SUP-0027,MAT-0163,2023-10-09,2023-10-02,2023-10-03,245.0,241.09,241.09,0.0,1,0,0,On Time
DEL-0011590,PO-0011590,PRJ-0074,SUP-0113,MAT-0230,2023-02-01,2023-01-13,2023-01-24,325.0,330.99,330.99,0.0,11,1,0,Late
DEL-0011591,PO-0011591,PRJ-0074,SUP-0014,MAT-0063,2023-06-18,2023-05-29,2023-06-03,336.0,350.12,350.12,0.0,5,1,0,Late
DEL-0011592,PO-0011592,PRJ-0074,SUP-0001,MAT-0064,2023-05-07,2023-04-23,2023-04-24,415.0,407.97,407.97,0.0,1,0,0,On Time
DEL-0011593,PO-0011593,PRJ-0074,SUP-0076,MAT-0012,2023-09-02,2023-08-13,2023-08-13,66.0,67.77,67.77,0.0,0,0,0,On Time
DEL-0011594,PO-0011594,PRJ-0074,SUP-0030,MAT-0126,2023-10-09,2023-10-07,2023-10-07,108.0,109.46,109.46,0.0,0,0,0,On Time
DEL-0011595,PO-0011595,PRJ-0074,SUP-0122,MAT-0178,2023-06-07,2023-05-22,2023-06-09,30.0,30.1,30.1,0.0,18,1,0,Late
DEL-0011596,PO-0011596,PRJ-0074,SUP-0014,MAT-0249,2023-04-14,2023-03-31,2023-04-01,1027.0,1053.91,1053.91,0.0,1,0,0,On Time
DEL-0011597,PO-0011597,PRJ-0074,SUP-0283,MAT-0002,2023-03-01,2023-02-17,2023-02-19,52.0,53.34,53.34,0.0,2,0,0,On Time
DEL-0011598,PO-0011598,PRJ-0074,SUP-0150,MAT-0226,2023-10-07,2023-09-27,2023-10-08,726.0,737.36,737.36,0.0,11,1,0,Late
DEL-0011599,PO-0011599,PRJ-0074,SUP-0189,MAT-0161,2023-03-29,2023-03-13,2023-03-13,297.0,296.97,296.97,0.0,0,0,0,On Time
DEL-0011600,PO-0011600,PRJ-0074,SUP-0241,MAT-0140,2022-12-20,2022-12-14,2022-12-15,40.0,39.1,32.38,6.72,1,0,1,On Time - Quality Issue
DEL-0011601,PO-0011601,PRJ-0074,SUP-0341,MAT-0174,2023-08-12,2023-07-27,2023-07-27,224.0,228.16,228.16,0.0,0,0,0,On Time
DEL-0011602,PO-0011602,PRJ-0074,SUP-0013,MAT-0108,2023-01-13,2022-12-30,2022-12-30,798.0,819.29,819.29,0.0,0,0,0,On Time
DEL-0011603,PO-0011603,PRJ-0074,SUP-0297,MAT-0123,2023-03-23,2023-03-19,2023-03-19,220.0,218.43,218.43,0.0,0,0,0,On Time
DEL-0011604,PO-0011604,PRJ-0074,SUP-0194,MAT-0030,2023-03-24,2023-03-08,2023-03-08,177.0,177.48,177.48,0.0,0,0,0,On Time
DEL-0011605,PO-0011605,PRJ-0074,SUP-0065,MAT-0151,2023-04-27,2023-04-09,2023-04-10,480.0,445.47,445.47,0.0,1,0,0,On Time
DEL-0011606,PO-0011606,PRJ-0074,SUP-0217,MAT-0056,2023-10-09,2023-10-15,2023-10-17,120.0,122.06,122.06,0.0,2,0,0,On Time
DEL-0011607,PO-0011607,PRJ-0074,SUP-0284,MAT-0040,2023-02-03,2023-01-24,2023-01-30,89.0,88.8,88.8,0.0,6,1,0,Late
DEL-0011608,PO-0011608,PRJ-0074,SUP-0178,MAT-0005,2023-10-09,2023-12-09,2023-12-11,42.0,41.65,41.65,0.0,2,0,0,On Time
DEL-0011609,PO-0011609,PRJ-0074,SUP-0149,MAT-0228,2023-10-09,2023-11-30,2023-12-11,810.0,783.39,783.39,0.0,11,1,0,Late
DEL-0011610,PO-0011610,PRJ-0074,SUP-0103,MAT-0010,2023-01-20,2023-01-10,2023-01-10,332.0,334.58,334.58,0.0,0,0,0,On Time
DEL-0011611,PO-0011611,PRJ-0074,SUP-0315,MAT-0143,2023-06-14,2023-05-26,2023-05-26,528.0,523.73,523.73,0.0,0,0,0,On Time
DEL-0011612,PO-0011612,PRJ-0074,SUP-0111,MAT-0087,2023-08-14,2023-07-25,2023-07-26,378.0,386.06,386.06,0.0,1,0,0,On Time
DEL-0011613,PO-0011613,PRJ-0074,SUP-0303,MAT-0196,2023-04-21,2023-04-01,2023-04-03,360.0,351.81,351.81,0.0,2,0,0,On Time
DEL-0011614,PO-0011614,PRJ-0074,SUP-0045,MAT-0225,2023-06-28,2023-06-15,2023-07-18,522.0,509.39,509.39,0.0,33,1,0,Late
DEL-0011615,PO-0011615,PRJ-0074,SUP-0302,MAT-0201,2023-08-26,2023-08-12,2023-08-12,112.0,116.73,116.73,0.0,0,0,0,On Time
DEL-0011616,PO-0011616,PRJ-0074,SUP-0021,MAT-0133,2023-10-09,2023-10-03,2023-10-04,686.0,721.69,721.69,0.0,1,0,0,On Time
DEL-0011617,PO-0011617,PRJ-0074,SUP-0296,MAT-0138,2023-10-09,2023-12-08,2023-12-22,188.0,187.41,187.41,0.0,14,1,0,Late
DEL-0011618,PO-0011618,PRJ-0074,SUP-0346,MAT-0050,2023-04-19,2023-03-29,2023-05-02,15.0,15.69,15.69,0.0,34,1,0,Late
DEL-0011619,PO-0011619,PRJ-0074,SUP-0070,MAT-0032,2023-07-05,2023-06-21,2023-07-10,399.0,386.94,386.94,0.0,19,1,0,Late
DEL-0011620,PO-0011620,PRJ-0074,SUP-0111,MAT-0109,2023-10-09,2023-10-07,2023-10-07,496.0,511.76,511.76,0.0,0,0,0,On Time
DEL-0011621,PO-0011621,PRJ-0074,SUP-0214,MAT-0250,2023-10-07,2023-10-01,2023-10-01,20.0,19.29,19.29,0.0,0,0,0,On Time
DEL-0011622,PO-0011622,PRJ-0074,SUP-0249,MAT-0122,2023-09-27,2023-09-13,2023-09-13,30.0,28.94,28.94,0.0,0,0,0,On Time
DEL-0011623,PO-0011623,PRJ-0074,SUP-0251,MAT-0218,2023-04-20,2023-03-31,2023-04-02,204.0,197.87,197.87,0.0,2,0,0,On Time
DEL-0011624,PO-0011624,PRJ-0074,SUP-0348,MAT-0189,2023-02-02,2023-01-24,2023-02-17,374.0,379.36,379.36,0.0,24,1,0,Late
DEL-0011625,PO-0011625,PRJ-0074,SUP-0008,MAT-0197,2023-07-02,2023-06-12,2023-06-12,18.0,17.57,17.57,0.0,0,0,0,On Time
DEL-0011626,PO-0011626,PRJ-0074,SUP-0202,MAT-0226,2023-10-09,2023-11-28,2023-12-04,594.0,589.54,589.54,0.0,6,1,0,Late
DEL-0011627,PO-0011627,PRJ-0074,SUP-0156,MAT-0234,2023-09-22,2023-09-09,2023-09-09,95.0,93.51,93.51,0.0,0,0,0,On Time
DEL-0011628,PO-0011628,PRJ-0074,SUP-0045,MAT-0194,2023-08-18,2023-08-10,2023-08-24,352.0,353.6,353.6,0.0,14,1,0,Late
DEL-0011629,PO-0011629,PRJ-0074,SUP-0142,MAT-0021,2023-10-09,2023-10-05,2023-10-05,336.0,334.05,266.31,67.74,0,0,1,On Time - Quality Issue
DEL-0011630,PO-0011630,PRJ-0074,SUP-0140,MAT-0046,2023-08-03,2023-07-14,2023-07-15,13.0,13.13,13.13,0.0,1,0,0,On Time
DEL-0011631,PO-0011631,PRJ-0074,SUP-0038,MAT-0138,2023-01-31,2023-01-14,2023-01-16,188.0,195.52,195.52,0.0,2,0,0,On Time
DEL-0011632,PO-0011632,PRJ-0074,SUP-0184,MAT-0107,2023-05-05,2023-04-14,2023-04-14,828.0,840.6,840.6,0.0,0,0,0,On Time
DEL-0011633,PO-0011633,PRJ-0074,SUP-0062,MAT-0101,2023-07-24,2023-07-08,2023-07-08,531.0,527.42,527.42,0.0,0,0,0,On Time
DEL-0011634,PO-0011634,PRJ-0074,SUP-0144,MAT-0206,2023-10-09,2023-11-17,2023-11-18,148.0,152.34,152.34,0.0,1,0,0,On Time
DEL-0011635,PO-0011635,PRJ-0074,SUP-0045,MAT-0215,2023-08-23,2023-08-04,2023-08-05,176.0,169.4,169.4,0.0,1,1,0,Late
DEL-0011636,PO-0011636,PRJ-0074,SUP-0315,MAT-0106,2023-09-29,2023-09-17,2023-09-19,328.0,341.01,341.01,0.0,2,0,0,On Time
DEL-0011637,PO-0011637,PRJ-0074,SUP-0174,MAT-0172,2023-10-09,2023-10-30,2023-10-30,1078.0,1088.4,1088.4,0.0,0,0,0,On Time
DEL-0011638,PO-0011638,PRJ-0074,SUP-0192,MAT-0118,2023-10-09,2023-10-30,2023-10-30,768.0,777.74,777.74,0.0,0,0,0,On Time
DEL-0011639,PO-0011639,PRJ-0074,SUP-0032,MAT-0107,2023-08-08,2023-07-17,2023-07-20,460.0,485.08,485.08,0.0,3,1,0,Late
DEL-0011640,PO-0011640,PRJ-0074,SUP-0247,MAT-0040,2023-07-31,2023-07-20,2023-07-22,1246.0,1259.69,1259.69,0.0,2,0,0,On Time
DEL-0011641,PO-0011641,PRJ-0074,SUP-0061,MAT-0197,2023-02-07,2023-01-18,2023-01-19,30.0,29.14,29.14,0.0,1,0,0,On Time
DEL-0011642,PO-0011642,PRJ-0074,SUP-0272,MAT-0153,2023-04-02,2023-03-13,2023-03-15,112.0,112.99,112.99,0.0,2,0,0,On Time
DEL-0011643,PO-0011643,PRJ-0074,SUP-0036,MAT-0225,2023-10-09,2023-10-16,2023-12-03,754.0,743.04,743.04,0.0,48,1,0,Late
DEL-0011644,PO-0011644,PRJ-0074,SUP-0024,MAT-0187,2023-06-12,2023-05-28,2023-06-10,66.0,62.93,62.93,0.0,13,1,0,Late
DEL-0011645,PO-0011645,PRJ-0074,SUP-0271,MAT-0028,2023-02-02,2023-01-18,2023-02-04,196.0,191.01,191.01,0.0,17,1,0,Late
DEL-0011646,PO-0011646,PRJ-0074,SUP-0060,MAT-0051,2023-07-03,2023-06-20,2023-06-20,525.0,517.16,517.16,0.0,0,0,0,On Time
DEL-0011647,PO-0011647,PRJ-0074,SUP-0345,MAT-0089,2023-06-23,2023-06-10,2023-07-21,540.0,542.22,542.22,0.0,41,1,0,Late
DEL-0011648,PO-0011648,PRJ-0074,SUP-0348,MAT-0056,2023-08-27,2023-08-14,2023-08-14,48.0,48.59,48.59,0.0,0,0,0,On Time
DEL-0011649,PO-0011649,PRJ-0074,SUP-0103,MAT-0072,2023-08-28,2023-08-18,2023-08-29,1120.0,1143.6,1143.6,0.0,11,1,0,Late
DEL-0011650,PO-0011650,PRJ-0074,SUP-0140,MAT-0108,2022-11-25,2022-11-16,2022-11-17,171.0,167.77,167.77,0.0,1,0,0,On Time
DEL-0011651,PO-0011651,PRJ-0074,SUP-0130,MAT-0234,2023-02-08,2023-01-26,2023-02-24,285.0,289.7,289.7,0.0,29,1,0,Late
DEL-0011652,PO-0011652,PRJ-0074,SUP-0206,MAT-0184,2023-06-22,2023-06-08,2023-06-09,200.0,203.43,203.43,0.0,1,0,0,On Time
DEL-0011653,PO-0011653,PRJ-0074,SUP-0350,MAT-0231,2022-12-06,2022-11-17,2022-11-17,187.0,188.57,188.57,0.0,0,0,0,On Time
DEL-0011654,PO-0011654,PRJ-0074,SUP-0294,MAT-0065,2023-01-02,2022-12-30,2022-12-30,1040.0,1058.3,1058.3,0.0,0,0,0,On Time
DEL-0011655,PO-0011655,PRJ-0074,SUP-0340,MAT-0031,2023-03-17,2023-03-13,2023-03-14,49.0,49.16,49.16,0.0,1,0,0,On Time
DEL-0011656,PO-0011656,PRJ-0074,SUP-0257,MAT-0099,2023-06-04,2023-05-26,2023-05-27,714.0,734.33,576.25,158.08,1,0,1,On Time - Quality Issue
DEL-0011657,PO-0011657,PRJ-0074,SUP-0269,MAT-0117,2023-04-09,2023-04-04,2023-04-04,172.0,174.5,174.5,0.0,0,0,0,On Time
DEL-0011658,PO-0011658,PRJ-0074,SUP-0328,MAT-0107,2023-02-15,2023-01-26,2023-02-20,1288.0,1258.48,1074.72,183.76,25,1,1,Late - Quality Issue
DEL-0011659,PO-0011659,PRJ-0074,SUP-0076,MAT-0234,2023-08-10,2023-07-28,2023-07-28,665.0,675.6,675.6,0.0,0,0,0,On Time
DEL-0011660,PO-0011660,PRJ-0074,SUP-0328,MAT-0118,2023-05-06,2023-04-26,2023-05-05,896.0,903.7,903.7,0.0,9,1,0,Late
DEL-0011661,PO-0011661,PRJ-0074,SUP-0350,MAT-0122,2023-05-13,2023-04-30,2023-05-01,15.0,15.06,15.06,0.0,1,0,0,On Time
DEL-0011662,PO-0011662,PRJ-0074,SUP-0014,MAT-0081,2023-09-11,2023-09-02,2023-09-03,42.0,42.76,42.76,0.0,1,0,0,On Time
DEL-0011663,PO-0011663,PRJ-0074,SUP-0264,MAT-0042,2023-03-25,2023-03-05,2023-03-07,286.0,282.14,282.14,0.0,2,0,0,On Time
DEL-0011664,PO-0011664,PRJ-0074,SUP-0035,MAT-0182,2023-06-08,2023-05-26,2023-05-27,792.0,794.95,794.95,0.0,1,0,0,On Time
DEL-0011665,PO-0011665,PRJ-0074,SUP-0031,MAT-0185,2023-07-17,2023-07-07,2023-07-09,360.0,340.16,340.16,0.0,2,0,0,On Time
DEL-0011666,PO-0011666,PRJ-0074,SUP-0234,MAT-0066,2023-04-25,2023-04-17,2023-04-18,896.0,900.03,900.03,0.0,1,0,0,On Time
DEL-0011667,PO-0011667,PRJ-0074,SUP-0211,MAT-0187,2022-11-15,2022-10-31,2022-11-01,726.0,713.29,713.29,0.0,1,0,0,On Time
DEL-0011668,PO-0011668,PRJ-0074,SUP-0107,MAT-0238,2023-07-16,2023-07-04,2023-07-06,126.0,134.13,134.13,0.0,2,0,0,On Time
